date,title,artist,weeks,current,peak,previous
2014/2/1,I See Fire,Ed Sheeran,7,32,15,25
2014/2/1,400 Lux,Lorde,16,33,20,30
2014/2/1,The Mother We Share,CHVRCHES,14,34,30,31
2014/2/1,Buzzcut Season,Lorde,16,35,30,32
2014/2/1,Battle Born,Five Finger Death Punch,11,36,27,37
2014/2/1,Holding On For Life,Broken Bells,6,37,37,41
2014/2/1,The Wire,HAIM,13,38,25,33
2014/2/1,House Of Gold,twenty one pilots,6,39,38,40
2014/2/1,The Walker,Fitz And The Tantrums,2,40,40,50
2014/1/25,Let Her Go,Passenger,43,1,1,2
2014/1/25,Royals,Lorde,32,2,1,1
2014/1/25,Demons,Imagine Dragons,67,3,2,3
2014/1/25,Team,Lorde,18,4,4,4
2014/1/25,Pompeii,Bastille,35,5,5,5
2014/1/25,Sweater Weather,The Neighbourhood,51,6,4,6
2014/1/25,Safe And Sound,Capital Cities,51,7,2,8
2014/1/25,Radioactive,Imagine Dragons,68,8,1,7
2014/1/25,Best Day Of My Life,American Authors,17,9,8,10
2014/1/25,Sail,AWOLNATION,88,10,4,9
2014/1/25,Love Don't Die,The Fray,12,11,11,13
2014/1/25,Do I Wanna Know?,Arctic Monkeys,21,12,12,14
2014/1/25,Alone Together,Fall Out Boy,21,13,11,11
2014/1/25,Out Of My League,Fitz And The Tantrums,38,14,13,15
2014/1/25,Tennis Court,Lorde,26,15,11,16
2014/1/25,Come A Little Closer,Cage The Elephant,22,16,16,18
2014/1/25,Chocolate,The 1975,17,17,17,23
2014/1/25,On Top Of The World,Imagine Dragons,43,18,14,20
2014/1/25,Come To Me,Goo Goo Dolls,14,19,18,21
2014/1/25,Afraid,The Neighbourhood,18,20,20,24
2014/1/25,Seven Nation Army,The White Stripes,2,21,12,12
2014/1/25,Who You Love,John Mayer Featuring Katy Perry,21,22,11,22
2014/1/25,Miss Jackson,Panic! At The Disco Featuring Lolo,26,23,11,19
2014/1/25,Sirens,Pearl Jam,17,24,11,25
2014/1/25,I See Fire,Ed Sheeran,6,25,15,17
2014/1/25,Glory And Gore,Lorde,15,26,25,28
2014/1/25,Dirty Paws,Of Monsters And Men,17,27,24,26
2014/1/25,Unbelievers,Vampire Weekend,8,28,24,27
2014/1/25,Love Alone Is Worth The Fight,Switchfoot,1,29,29,0
2014/1/25,400 Lux,Lorde,15,30,20,32
2014/1/25,The Mother We Share,CHVRCHES,13,31,30,30
2014/1/25,Buzzcut Season,Lorde,15,32,30,33
2014/1/25,The Wire,HAIM,12,33,25,34
2014/1/25,A Light That Never Comes,Linkin Park X Steve Aoki,17,34,11,29
2014/1/25,Shepherd Of Fire,Avenged Sevenfold,7,35,32,35
2014/1/25,Mind Over Matter,Young The Giant,1,36,36,0
2014/1/25,Battle Born,Five Finger Death Punch,10,37,27,31
2014/1/25,It's About Time,Young The Giant,6,38,38,41
2014/1/25,Ribs,Lorde,15,39,26,37
2014/1/25,House Of Gold,twenty one pilots,5,40,38,38
2014/1/18,Royals,Lorde,31,1,1,1
2014/1/18,Let Her Go,Passenger,42,2,2,3
2014/1/18,Demons,Imagine Dragons,66,3,2,2
2014/1/18,Team,Lorde,17,4,4,5
2014/1/18,Pompeii,Bastille,34,5,5,6
2014/1/18,Sweater Weather,The Neighbourhood,50,6,4,4
2014/1/18,Radioactive,Imagine Dragons,67,7,1,7
2014/1/18,Safe And Sound,Capital Cities,50,8,2,9
2014/1/18,Sail,AWOLNATION,87,9,4,8
2014/1/18,Best Day Of My Life,American Authors,16,10,8,10
2014/1/18,Alone Together,Fall Out Boy,20,11,11,11
2014/1/18,Seven Nation Army,The White Stripes,1,12,12,0
2014/1/18,Love Don't Die,The Fray,11,13,13,13
2014/1/18,Do I Wanna Know?,Arctic Monkeys,20,14,12,12
2014/1/18,Out Of My League,Fitz And The Tantrums,37,15,13,15
2014/1/18,Tennis Court,Lorde,25,16,11,14
2014/1/18,I See Fire,Ed Sheeran,5,17,15,16
2014/1/18,Come A Little Closer,Cage The Elephant,21,18,16,17
2014/1/18,Miss Jackson,Panic! At The Disco Featuring Lolo,25,19,11,19
2014/1/18,On Top Of The World,Imagine Dragons,42,20,14,0
2014/1/18,Come To Me,Goo Goo Dolls,13,21,18,20
2014/1/18,Who You Love,John Mayer Featuring Katy Perry,20,22,11,18
2014/1/18,Chocolate,The 1975,16,23,22,22
2014/1/18,Afraid,The Neighbourhood,17,24,21,21
2014/1/18,Sirens,Pearl Jam,16,25,11,23
2014/1/18,Dirty Paws,Of Monsters And Men,16,26,24,24
2014/1/18,Unbelievers,Vampire Weekend,7,27,24,28
2014/1/18,Glory And Gore,Lorde,14,28,25,25
2014/1/18,A Light That Never Comes,Linkin Park X Steve Aoki,16,29,11,26
2014/1/18,The Mother We Share,CHVRCHES,12,30,30,34
2014/1/18,Battle Born,Five Finger Death Punch,9,31,27,27
2014/1/18,400 Lux,Lorde,14,32,20,29
2014/1/18,Buzzcut Season,Lorde,14,33,30,33
2014/1/18,The Wire,HAIM,11,34,25,38
2014/1/18,Shepherd Of Fire,Avenged Sevenfold,6,35,32,32
2014/1/18,Lola Montez,Volbeat,11,36,35,35
2014/1/18,Ribs,Lorde,14,37,26,41
2014/1/18,House Of Gold,twenty one pilots,4,38,38,40
2014/1/18,The Love Club,Lorde,17,39,18,31
2014/1/18,White Teeth Teens,Lorde,13,40,36,36
2014/1/11,Royals,Lorde,30,1,1,1
2014/1/11,Demons,Imagine Dragons,65,2,2,2
2014/1/11,Let Her Go,Passenger,41,3,3,3
2014/1/11,Sweater Weather,The Neighbourhood,49,4,4,4
2014/1/11,Team,Lorde,16,5,5,5
2014/1/11,Pompeii,Bastille,33,6,6,6
2014/1/11,Radioactive,Imagine Dragons,66,7,1,7
2014/1/11,Sail,AWOLNATION,86,8,4,8
2014/1/11,Safe And Sound,Capital Cities,49,9,2,9
2014/1/11,Best Day Of My Life,American Authors,15,10,8,10
2014/1/11,Alone Together,Fall Out Boy,19,11,11,13
2014/1/11,Do I Wanna Know?,Arctic Monkeys,19,12,12,14
2014/1/11,Love Don't Die,The Fray,10,13,13,16
2014/1/11,Tennis Court,Lorde,24,14,11,18
2014/1/11,Out Of My League,Fitz And The Tantrums,36,15,13,15
2014/1/11,I See Fire,Ed Sheeran,4,16,15,17
2014/1/11,Come A Little Closer,Cage The Elephant,20,17,16,19
2014/1/11,Who You Love,John Mayer Featuring Katy Perry,19,18,11,11
2014/1/11,Miss Jackson,Panic! At The Disco Featuring Lolo,24,19,11,22
2014/1/11,Come To Me,Goo Goo Dolls,12,20,18,20
2014/1/11,Afraid,The Neighbourhood,16,21,21,23
2014/1/11,Chocolate,The 1975,15,22,22,25
2014/1/11,Sirens,Pearl Jam,15,23,11,21
2014/1/11,Dirty Paws,Of Monsters And Men,15,24,24,32
2014/1/11,Glory And Gore,Lorde,13,25,25,28
2014/1/11,A Light That Never Comes,Linkin Park X Steve Aoki,15,26,11,27
2014/1/11,Battle Born,Five Finger Death Punch,8,27,27,33
2014/1/11,Unbelievers,Vampire Weekend,6,28,24,24
2014/1/11,400 Lux,Lorde,13,29,20,26
2014/1/11,Monster,Imagine Dragons,6,30,13,0
2014/1/11,The Love Club,Lorde,16,31,18,43
2014/1/11,Shepherd Of Fire,Avenged Sevenfold,5,32,32,35
2014/1/11,Buzzcut Season,Lorde,13,33,30,30
2014/1/11,The Mother We Share,CHVRCHES,11,34,31,31
2014/1/11,Lola Montez,Volbeat,10,35,35,39
2014/1/11,White Teeth Teens,Lorde,12,36,36,38
2014/1/11,King For A Day,Pierce The Veil Featuring Kellin Quinn,2,37,37,0
2014/1/11,The Wire,HAIM,10,38,25,29
2014/1/11,Atlas,Coldplay,14,39,12,45
2014/1/11,House Of Gold,twenty one pilots,3,40,40,44
2014/1/4,Royals,Lorde,29,1,1,1
2014/1/4,Demons,Imagine Dragons,64,2,2,2
2014/1/4,Let Her Go,Passenger,40,3,3,3
2014/1/4,Sweater Weather,The Neighbourhood,48,4,4,4
2014/1/4,Team,Lorde,15,5,5,5
2014/1/4,Pompeii,Bastille,32,6,6,6
2014/1/4,Radioactive,Imagine Dragons,65,7,1,7
2014/1/4,Sail,AWOLNATION,85,8,4,9
2014/1/4,Safe And Sound,Capital Cities,48,9,2,10
2014/1/4,Best Day Of My Life,American Authors,14,10,8,8
2014/1/4,Who You Love,John Mayer Featuring Katy Perry,18,11,11,21
2014/1/4,Let It Be,Tessanne Chin & Adam Levine,1,12,12,0
2014/1/4,Alone Together,Fall Out Boy,18,13,11,11
2014/1/4,Do I Wanna Know?,Arctic Monkeys,18,14,12,12
2014/1/4,Out Of My League,Fitz And The Tantrums,35,15,13,14
2014/1/4,Love Don't Die,The Fray,9,16,13,13
2014/1/4,I See Fire,Ed Sheeran,3,17,15,18
2014/1/4,Tennis Court,Lorde,23,18,11,15
2014/1/4,Come A Little Closer,Cage The Elephant,19,19,16,16
2014/1/4,Come To Me,Goo Goo Dolls,11,20,18,19
2014/1/4,Sirens,Pearl Jam,14,21,11,22
2014/1/4,Miss Jackson,Panic! At The Disco Featuring Lolo,23,22,11,24
2014/1/4,Afraid,The Neighbourhood,15,23,22,25
2014/1/4,Unbelievers,Vampire Weekend,5,24,24,28
2014/1/4,Chocolate,The 1975,14,25,25,34
2014/1/4,400 Lux,Lorde,12,26,20,27
2014/1/4,A Light That Never Comes,Linkin Park X Steve Aoki,14,27,11,26
2014/1/4,Glory And Gore,Lorde,12,28,26,31
2014/1/4,The Wire,HAIM,9,29,25,29
2014/1/4,Buzzcut Season,Lorde,12,30,30,30
2014/1/4,The Mother We Share,CHVRCHES,10,31,31,36
2014/1/4,Dirty Paws,Of Monsters And Men,14,32,31,33
2014/1/4,Battle Born,Five Finger Death Punch,7,33,28,32
2014/1/4,Ribs,Lorde,12,34,26,37
2014/1/4,Shepherd Of Fire,Avenged Sevenfold,4,35,35,44
2014/1/4,Ain't It Fun,Paramore,1,36,36,0
2014/1/4,Hallelujah,Matthew Schuler,6,37,10,39
2014/1/4,White Teeth Teens,Lorde,11,38,36,42
2014/1/4,Lola Montez,Volbeat,9,39,37,41
2014/1/4,Holding On For Life,Broken Bells,3,40,40,45
2013/12/28,Royals,Lorde,28,1,1,1
2013/12/28,Demons,Imagine Dragons,63,2,2,2
2013/12/28,Let Her Go,Passenger,39,3,3,3
2013/12/28,Sweater Weather,The Neighbourhood,47,4,4,4
2013/12/28,Team,Lorde,14,5,5,7
2013/12/28,Pompeii,Bastille,31,6,6,6
2013/12/28,Radioactive,Imagine Dragons,64,7,1,5
2013/12/28,Best Day Of My Life,American Authors,13,8,8,10
2013/12/28,Sail,AWOLNATION,84,9,4,9
2013/12/28,Safe And Sound,Capital Cities,47,10,2,8
2013/12/28,Alone Together,Fall Out Boy,17,11,11,12
2013/12/28,Do I Wanna Know?,Arctic Monkeys,17,12,12,13
2013/12/28,Love Don't Die,The Fray,8,13,13,15
2013/12/28,Out Of My League,Fitz And The Tantrums,34,14,13,14
2013/12/28,Tennis Court,Lorde,22,15,11,16
2013/12/28,Come A Little Closer,Cage The Elephant,18,16,16,17
2013/12/28,Carry On,Will Champlin,1,17,17,0
2013/12/28,I See Fire,Ed Sheeran,2,18,15,0
2013/12/28,Come To Me,Goo Goo Dolls,10,19,18,18
2013/12/28,Clouds,Zach Sobiech,6,20,3,0
2013/12/28,Who You Love,John Mayer Featuring Katy Perry,17,21,11,11
2013/12/28,Sirens,Pearl Jam,13,22,11,20
2013/12/28,With Or Without You,James Wolpert,1,23,23,0
2013/12/28,Miss Jackson,Panic! At The Disco Featuring Lolo,22,24,11,21
2013/12/28,Afraid,The Neighbourhood,14,25,22,22
2013/12/28,A Light That Never Comes,Linkin Park X Steve Aoki,13,26,11,25
2013/12/28,400 Lux,Lorde,11,27,20,27
2013/12/28,Unbelievers,Vampire Weekend,4,28,28,33
2013/12/28,The Wire,HAIM,8,29,25,26
2013/12/28,Buzzcut Season,Lorde,11,30,30,30
2013/12/28,Glory And Gore,Lorde,11,31,26,34
2013/12/28,Battle Born,Five Finger Death Punch,6,32,28,28
2013/12/28,Dirty Paws,Of Monsters And Men,13,33,31,31
2013/12/28,Chocolate,The 1975,13,34,34,35
2013/12/28,Atlas,Coldplay,12,35,12,24
2013/12/28,The Mother We Share,CHVRCHES,9,36,36,37
2013/12/28,Ribs,Lorde,11,37,26,38
2013/12/28,It's About Time,Young The Giant,2,38,38,0
2013/12/28,Hallelujah,Matthew Schuler,5,39,10,19
2013/12/28,Day Is Gone,Noah Gundersen & The Forest Rangers,1,40,40,0
2013/12/21,Royals,Lorde,27,1,1,1
2013/12/21,Demons,Imagine Dragons,62,2,2,2
2013/12/21,Let Her Go,Passenger,38,3,3,3
2013/12/21,Sweater Weather,The Neighbourhood,46,4,4,4
2013/12/21,Radioactive,Imagine Dragons,63,5,1,5
2013/12/21,Pompeii,Bastille,30,6,6,8
2013/12/21,Team,Lorde,13,7,7,10
2013/12/21,Safe And Sound,Capital Cities,46,8,2,7
2013/12/21,Sail,AWOLNATION,83,9,4,6
2013/12/21,Best Day Of My Life,American Authors,12,10,10,11
2013/12/21,Who You Love,John Mayer Featuring Katy Perry,16,11,11,29
2013/12/21,Alone Together,Fall Out Boy,16,12,12,12
2013/12/21,Do I Wanna Know?,Arctic Monkeys,16,13,13,16
2013/12/21,Out Of My League,Fitz And The Tantrums,33,14,13,13
2013/12/21,Love Don't Die,The Fray,7,15,15,15
2013/12/21,Tennis Court,Lorde,21,16,11,14
2013/12/21,Come A Little Closer,Cage The Elephant,17,17,16,17
2013/12/21,Come To Me,Goo Goo Dolls,9,18,18,18
2013/12/21,Hallelujah,Matthew Schuler,4,19,10,22
2013/12/21,Sirens,Pearl Jam,12,20,11,21
2013/12/21,Miss Jackson,Panic! At The Disco Featuring Lolo,21,21,11,23
2013/12/21,Afraid,The Neighbourhood,13,22,22,27
2013/12/21,Hail To The King,Avenged Sevenfold,21,23,12,24
2013/12/21,Atlas,Coldplay,11,24,12,20
2013/12/21,A Light That Never Comes,Linkin Park X Steve Aoki,12,25,11,28
2013/12/21,The Wire,HAIM,7,26,25,25
2013/12/21,400 Lux,Lorde,10,27,20,32
2013/12/21,Battle Born,Five Finger Death Punch,5,28,28,30
2013/12/21,Hurricane,MS MR,21,29,29,33
2013/12/21,Buzzcut Season,Lorde,10,30,30,40
2013/12/21,Dirty Paws,Of Monsters And Men,12,31,31,31
2013/12/21,Body Electric,Lana Del Rey,1,32,32,0
2013/12/21,Unbelievers,Vampire Weekend,3,33,33,46
2013/12/21,Glory And Gore,Lorde,10,34,26,39
2013/12/21,Chocolate,The 1975,12,35,35,35
2013/12/21,Never Never,Korn,16,36,30,38
2013/12/21,The Mother We Share,CHVRCHES,8,37,37,43
2013/12/21,Ribs,Lorde,10,38,26,44
2013/12/21,Lola Montez,Volbeat,7,39,37,37
2013/12/21,Gods And Monsters,Lana Del Rey,2,40,40,0
2013/12/14,Royals,Lorde,26,1,1,1
2013/12/14,Demons,Imagine Dragons,61,2,2,2
2013/12/14,Let Her Go,Passenger,37,3,3,3
2013/12/14,Sweater Weather,The Neighbourhood,45,4,4,4
2013/12/14,Radioactive,Imagine Dragons,62,5,1,5
2013/12/14,Sail,AWOLNATION,82,6,4,7
2013/12/14,Safe And Sound,Capital Cities,45,7,2,6
2013/12/14,Pompeii,Bastille,29,8,8,9
2013/12/14,Still Into You,Paramore,34,9,6,8
2013/12/14,Team,Lorde,12,10,10,10
2013/12/14,Best Day Of My Life,American Authors,11,11,11,12
2013/12/14,Alone Together,Fall Out Boy,15,12,12,18
2013/12/14,Out Of My League,Fitz And The Tantrums,32,13,13,15
2013/12/14,Tennis Court,Lorde,20,14,11,13
2013/12/14,Love Don't Die,The Fray,6,15,15,23
2013/12/14,Do I Wanna Know?,Arctic Monkeys,15,16,16,17
2013/12/14,Come A Little Closer,Cage The Elephant,16,17,16,16
2013/12/14,Come To Me,Goo Goo Dolls,8,18,18,27
2013/12/14,Somebody To Love,James Wolpert,1,19,19,0
2013/12/14,Atlas,Coldplay,10,20,12,31
2013/12/14,Sirens,Pearl Jam,11,21,11,20
2013/12/14,Hallelujah,Matthew Schuler,3,22,10,11
2013/12/14,Miss Jackson,Panic! At The Disco Featuring Lolo,20,23,11,24
2013/12/14,Hail To The King,Avenged Sevenfold,20,24,12,26
2013/12/14,The Wire,HAIM,6,25,25,42
2013/12/14,Dog Days Are Over,Caroline Pennell,1,26,26,0
2013/12/14,Afraid,The Neighbourhood,12,27,27,32
2013/12/14,A Light That Never Comes,Linkin Park X Steve Aoki,11,28,11,29
2013/12/14,Who You Love,John Mayer Featuring Katy Perry,15,29,16,35
2013/12/14,Battle Born,Five Finger Death Punch,4,30,28,28
2013/12/14,Dirty Paws,Of Monsters And Men,11,31,31,48
2013/12/14,400 Lux,Lorde,9,32,20,34
2013/12/14,Hurricane,MS MR,20,33,32,36
2013/12/14,Who We Are,Imagine Dragons,2,34,22,22
2013/12/14,Chocolate,The 1975,11,35,35,46
2013/12/14,Shot At The Night,The Killers,11,36,22,39
2013/12/14,Lola Montez,Volbeat,6,37,37,44
2013/12/14,Never Never,Korn,15,38,30,45
2013/12/14,Glory And Gore,Lorde,9,39,26,37
2013/12/14,Buzzcut Season,Lorde,9,40,30,40
2013/12/7,Royals,Lorde,25,1,1,1
2013/12/7,Demons,Imagine Dragons,60,2,2,2
2013/12/7,Let Her Go,Passenger,36,3,3,3
2013/12/7,Sweater Weather,The Neighbourhood,44,4,4,4
2013/12/7,Radioactive,Imagine Dragons,61,5,1,5
2013/12/7,Safe And Sound,Capital Cities,44,6,2,6
2013/12/7,Sail,AWOLNATION,81,7,4,7
2013/12/7,Still Into You,Paramore,33,8,6,9
2013/12/7,Pompeii,Bastille,28,9,9,11
2013/12/7,Team,Lorde,11,10,10,13
2013/12/7,Hallelujah,Matthew Schuler,2,11,10,10
2013/12/7,Best Day Of My Life,American Authors,10,12,12,16
2013/12/7,Tennis Court,Lorde,19,13,11,14
2013/12/7,Livin' On A Prayer,Bon Jovi,3,14,8,8
2013/12/7,Out Of My League,Fitz And The Tantrums,31,15,14,17
2013/12/7,Come A Little Closer,Cage The Elephant,15,16,16,18
2013/12/7,Do I Wanna Know?,Arctic Monkeys,14,17,17,19
2013/12/7,Alone Together,Fall Out Boy,14,18,18,20
2013/12/7,To Be With You,Cole Vosbury,1,19,19,0
2013/12/7,Sirens,Pearl Jam,10,20,11,21
2013/12/7,Harlem,New Politics,30,21,21,22
2013/12/7,Who We Are,Imagine Dragons,1,22,22,0
2013/12/7,Love Don't Die,The Fray,5,23,15,31
2013/12/7,Miss Jackson,Panic! At The Disco Featuring Lolo,19,24,11,24
2013/12/7,Gale Song,The Lumineers,1,25,25,0
2013/12/7,Hail To The King,Avenged Sevenfold,19,26,12,23
2013/12/7,Come To Me,Goo Goo Dolls,7,27,27,32
2013/12/7,Battle Born,Five Finger Death Punch,3,28,28,38
2013/12/7,A Light That Never Comes,Linkin Park X Steve Aoki,10,29,11,28
2013/12/7,Everybody Wants To Rule The World,Lorde,1,30,30,0
2013/12/7,Atlas,Coldplay,9,31,12,42
2013/12/7,Afraid,The Neighbourhood,11,32,32,33
2013/12/7,Silhouettes,Of Monsters And Men,1,33,33,0
2013/12/7,400 Lux,Lorde,8,34,20,30
2013/12/7,Who You Love,John Mayer Featuring Katy Perry,14,35,16,37
2013/12/7,Hurricane,MS MR,19,36,32,40
2013/12/7,Glory And Gore,Lorde,8,37,26,35
2013/12/7,Reflektor,Arcade Fire,11,38,14,36
2013/12/7,Shot At The Night,The Killers,10,39,22,25
2013/12/7,Buzzcut Season,Lorde,8,40,30,34
2013/11/30,Royals,Lorde,24,1,1,1
2013/11/30,Demons,Imagine Dragons,59,2,2,2
2013/11/30,Let Her Go,Passenger,35,3,3,3
2013/11/30,Sweater Weather,The Neighbourhood,43,4,4,7
2013/11/30,Radioactive,Imagine Dragons,60,5,1,5
2013/11/30,Safe And Sound,Capital Cities,43,6,2,4
2013/11/30,Sail,AWOLNATION,80,7,4,8
2013/11/30,Livin' On A Prayer,Bon Jovi,2,8,8,19
2013/11/30,Still Into You,Paramore,32,9,6,6
2013/11/30,Hallelujah,Matthew Schuler,1,10,10,0
2013/11/30,Pompeii,Bastille,27,11,9,9
2013/11/30,"Gone, Gone, Gone",Phillip Phillips,52,12,3,11
2013/11/30,Team,Lorde,10,13,11,13
2013/11/30,Tennis Court,Lorde,18,14,11,12
2013/11/30,Young And Beautiful,Lana Del Rey,30,15,3,14
2013/11/30,Best Day Of My Life,American Authors,9,16,16,17
2013/11/30,Out Of My League,Fitz And The Tantrums,30,17,14,18
2013/11/30,Come A Little Closer,Cage The Elephant,14,18,17,21
2013/11/30,Do I Wanna Know?,Arctic Monkeys,13,19,19,20
2013/11/30,Alone Together,Fall Out Boy,13,20,19,24
2013/11/30,Sirens,Pearl Jam,9,21,11,22
2013/11/30,Harlem,New Politics,29,22,21,25
2013/11/30,Hail To The King,Avenged Sevenfold,18,23,12,23
2013/11/30,Miss Jackson,Panic! At The Disco Featuring Lolo,18,24,11,26
2013/11/30,Shot At The Night,The Killers,9,25,22,43
2013/11/30,Oats In The Water,Ben Howard,1,26,26,0
2013/11/30,Love Is Blindness,Jacquie Lee,1,27,27,0
2013/11/30,A Light That Never Comes,Linkin Park X Steve Aoki,9,28,11,27
2013/11/30,Laura Palmer,Bastille,1,29,29,0
2013/11/30,400 Lux,Lorde,7,30,20,29
2013/11/30,Love Don't Die,The Fray,4,31,15,38
2013/11/30,Come To Me,Goo Goo Dolls,6,32,30,30
2013/11/30,Afraid,The Neighbourhood,10,33,33,37
2013/11/30,Buzzcut Season,Lorde,7,34,30,35
2013/11/30,Glory And Gore,Lorde,7,35,26,34
2013/11/30,Reflektor,Arcade Fire,10,36,14,28
2013/11/30,Who You Love,John Mayer Featuring Katy Perry,13,37,16,33
2013/11/30,Battle Born,Five Finger Death Punch,2,38,37,0
2013/11/30,Ribs,Lorde,7,39,26,39
2013/11/30,Hurricane,MS MR,18,40,32,40
2013/11/23,Royals,Lorde,23,1,1,1
2013/11/23,Demons,Imagine Dragons,58,2,2,2
2013/11/23,Let Her Go,Passenger,34,3,3,3
2013/11/23,Safe And Sound,Capital Cities,42,4,2,4
2013/11/23,Radioactive,Imagine Dragons,59,5,1,5
2013/11/23,Still Into You,Paramore,31,6,6,6
2013/11/23,Sweater Weather,The Neighbourhood,42,7,7,8
2013/11/23,Sail,AWOLNATION,79,8,4,7
2013/11/23,Pompeii,Bastille,26,9,9,9
2013/11/23,A Case Of You,James Wolpert,1,10,10,0
2013/11/23,"Gone, Gone, Gone",Phillip Phillips,51,11,3,10
2013/11/23,Tennis Court,Lorde,17,12,11,11
2013/11/23,Team,Lorde,9,13,11,12
2013/11/23,Young And Beautiful,Lana Del Rey,29,14,3,13
2013/11/23,I See Fire,Ed Sheeran,1,15,15,0
2013/11/23,We're Going To Be Friends,Caroline Pennell,1,16,16,0
2013/11/23,Best Day Of My Life,American Authors,8,17,17,19
2013/11/23,Out Of My League,Fitz And The Tantrums,29,18,14,18
2013/11/23,Livin' On A Prayer,Bon Jovi,1,19,19,0
2013/11/23,Do I Wanna Know?,Arctic Monkeys,12,20,19,23
2013/11/23,Come A Little Closer,Cage The Elephant,13,21,17,22
2013/11/23,Sirens,Pearl Jam,8,22,11,20
2013/11/23,Hail To The King,Avenged Sevenfold,17,23,12,21
2013/11/23,Alone Together,Fall Out Boy,12,24,19,24
2013/11/23,Harlem,New Politics,28,25,21,25
2013/11/23,Miss Jackson,Panic! At The Disco Featuring Lolo,17,26,11,26
2013/11/23,A Light That Never Comes,Linkin Park X Steve Aoki,8,27,11,16
2013/11/23,Reflektor,Arcade Fire,9,28,14,17
2013/11/23,400 Lux,Lorde,6,29,20,28
2013/11/23,Come To Me,Goo Goo Dolls,5,30,30,30
2013/11/23,City Of Angels,Thirty Seconds To Mars,2,31,31,39
2013/11/23,The Way I Am,Caroline Pennell,2,32,27,27
2013/11/23,Who You Love,John Mayer Featuring Katy Perry,12,33,16,33
2013/11/23,Glory And Gore,Lorde,6,34,26,31
2013/11/23,Buzzcut Season,Lorde,6,35,30,35
2013/11/23,She Talks To Angels,Austin Jenckes,1,36,36,0
2013/11/23,Afraid,The Neighbourhood,9,37,34,36
2013/11/23,Love Don't Die,The Fray,3,38,15,32
2013/11/23,Ribs,Lorde,6,39,26,29
2013/11/23,Hurricane,MS MR,17,40,32,34
2013/11/16,Royals,Lorde,22,1,1,1
2013/11/16,Demons,Imagine Dragons,57,2,2,2
2013/11/16,Let Her Go,Passenger,33,3,3,5
2013/11/16,Safe And Sound,Capital Cities,41,4,2,3
2013/11/16,Radioactive,Imagine Dragons,58,5,1,4
2013/11/16,Still Into You,Paramore,30,6,6,7
2013/11/16,Sail,AWOLNATION,78,7,4,6
2013/11/16,Sweater Weather,The Neighbourhood,41,8,8,8
2013/11/16,Pompeii,Bastille,25,9,9,10
2013/11/16,"Gone, Gone, Gone",Phillip Phillips,50,10,3,9
2013/11/16,Tennis Court,Lorde,16,11,11,11
2013/11/16,Team,Lorde,8,12,11,12
2013/11/16,Young And Beautiful,Lana Del Rey,28,13,3,13
2013/11/16,Walk On The Wild Side,Lou Reed,1,14,14,0
2013/11/16,Let Her Go,Cole Vosbury,1,15,15,0
2013/11/16,A Light That Never Comes,Linkin Park X Steve Aoki,7,16,11,27
2013/11/16,Reflektor,Arcade Fire,8,17,14,26
2013/11/16,Out Of My League,Fitz And The Tantrums,28,18,14,14
2013/11/16,Best Day Of My Life,American Authors,7,19,19,21
2013/11/16,Sirens,Pearl Jam,7,20,11,16
2013/11/16,Hail To The King,Avenged Sevenfold,16,21,12,17
2013/11/16,Come A Little Closer,Cage The Elephant,12,22,17,18
2013/11/16,Do I Wanna Know?,Arctic Monkeys,11,23,19,19
2013/11/16,Alone Together,Fall Out Boy,11,24,19,20
2013/11/16,Harlem,New Politics,27,25,21,22
2013/11/16,Miss Jackson,Panic! At The Disco Featuring Lolo,16,26,11,24
2013/11/16,The Way I Am,Caroline Pennell,1,27,27,0
2013/11/16,400 Lux,Lorde,5,28,20,25
2013/11/16,Ribs,Lorde,5,29,26,28
2013/11/16,Come To Me,Goo Goo Dolls,4,30,30,32
2013/11/16,Glory And Gore,Lorde,5,31,26,29
2013/11/16,Love Don't Die,The Fray,2,32,15,15
2013/11/16,Who You Love,John Mayer Featuring Katy Perry,11,33,16,30
2013/11/16,Hurricane,MS MR,16,34,32,33
2013/11/16,Buzzcut Season,Lorde,5,35,30,31
2013/11/16,Afraid,The Neighbourhood,8,36,34,34
2013/11/16,Never Never,Korn,11,37,30,35
2013/11/16,It's About Time,Young The Giant,1,38,38,0
2013/11/16,City Of Angels,Thirty Seconds To Mars,1,39,39,0
2013/11/16,Cosmic Love,Matthew Schuler,1,40,40,0
2013/11/9,Royals,Lorde,21,1,1,1
2013/11/9,Demons,Imagine Dragons,56,2,2,2
2013/11/9,Safe And Sound,Capital Cities,40,3,2,3
2013/11/9,Radioactive,Imagine Dragons,57,4,1,4
2013/11/9,Let Her Go,Passenger,32,5,5,5
2013/11/9,Sail,AWOLNATION,77,6,4,6
2013/11/9,Still Into You,Paramore,29,7,6,7
2013/11/9,Sweater Weather,The Neighbourhood,40,8,8,8
2013/11/9,"Gone, Gone, Gone",Phillip Phillips,49,9,3,9
2013/11/9,Pompeii,Bastille,24,10,10,11
2013/11/9,Tennis Court,Lorde,15,11,11,12
2013/11/9,Team,Lorde,7,12,11,13
2013/11/9,Young And Beautiful,Lana Del Rey,27,13,3,14
2013/11/9,Out Of My League,Fitz And The Tantrums,27,14,14,16
2013/11/9,Love Don't Die,The Fray,1,15,15,0
2013/11/9,Sirens,Pearl Jam,6,16,11,15
