date,title,artist,weeks,current,peak,previous
2015/9/19,Powerful,Major Lazer Featuring Ellie Goulding & Tarrus Riley,14,13,13,17
2015/9/19,Sugar,Robin Schulz Featuring Francesco Yates,6,14,14,15
2015/9/19,Roses,The Chainsmokers Featuring Rozes,12,15,14,14
2015/9/19,Coming Over,Dillon Francis & Kygo Featuring James Hersey,3,16,16,19
2015/9/19,Show Me Love,Sam Feldt Featuring Kimberly Anne,14,17,13,16
2015/9/19,For A Better Day,Avicii,1,18,18,0
2015/9/19,B**** I'm Madonna,Madonna Featuring Nicki Minaj,22,19,5,18
2015/9/19,Something Better,Audien Featuring Lady Antebellum,8,20,19,21
2015/9/19,Sun Is Shining,Axwell & Ingrosso,12,21,19,20
2015/9/19,Peanut Butter Jelly,Galantis,20,22,18,22
2015/9/19,Be Right There,Diplo & Sleepy Tom,1,23,23,0
2015/9/19,Secrets,Tiesto & KSHMR Featuring Vassy,22,24,15,23
2015/9/19,Old Thing Back,Matoma & The Notorious B.I.G. Featuring Ja Rule & Ralph Tresvant,5,25,25,25
2015/9/19,Sweet Escape,Alesso Featuring Sirena,10,26,26,30
2015/9/19,Holding On,Disclosure Featuring Gregory Porter,15,27,18,26
2015/9/19,Burial,"Yogi, Skrillex, Pusha T, Moody Good & Trollphace",9,28,23,28
2015/9/19,Dessert,Dawin,14,29,29,31
2015/9/19,Devil,"Cash Cash Featuring Busta Rhymes, B.o.B & Neon Hitch",4,30,29,33
2015/9/19,Be Together,Major Lazer Featuring Wild Belle,14,31,30,34
2015/9/19,What A Day,Fantine Featuring Wyclef Jean & El Cata,4,32,32,36
2015/9/19,Wet Dollars,Tink x Tazer,1,33,33,0
2015/9/19,Another You,Armin van Buuren Featuring Mr. Probz,19,34,21,32
2015/9/19,There Must Be Love,David Morales & Janice Robinson,3,35,35,40
2015/9/19,Generate,Eric Prydz,8,36,33,37
2015/9/19,Disarm You,Kaskade Featuring Ilsey,6,37,15,35
2015/9/19,Untouchable,Tritonal & Cash Cash,7,38,27,39
2015/9/19,I Can Be Somebody,Deorro Featuring Erin McCarley,3,39,39,41
2015/9/19,So F**kin' Romantic,Matthew Koma,4,40,29,29
2015/9/19,The Hum,Dimitri Vegas & Like Mike vs. Ummet Ozcan,1,41,41,0
2015/9/19,1998,Chet Faker Featuring Banks,5,42,31,44
2015/9/19,The Party (This Is How We Do It),Joe Stone Featuring Montell Jordan,2,43,43,46
2015/9/19,More Than A Feeling,Breanna Rubio,2,44,44,45
2015/9/19,Tonight Belongs To U!,Jeremih Featuring Flo Rida,20,45,14,42
2015/9/19,Ocean Drive,Duke Dumont,4,46,43,43
2015/9/19,Pure Grinding,Avicii,1,47,47,0
2015/9/19,Unconditional,Ultra Nate,1,48,48,0
2015/9/19,Willing & Able,Disclosure Featuring Kwabs,3,49,22,38
2015/9/19,Easy Love,Sigala,1,50,50,0
2015/9/12,Lean On,Major Lazer & DJ Snake Featuring MO,26,1,1,1
2015/9/12,Where Are U Now,Skrillex & Diplo With Justin Bieber,27,2,1,2
2015/9/12,Hey Mama,"David Guetta Featuring Nicki Minaj, Bebe Rexha & Afrojack",40,3,1,3
2015/9/12,You Know You Like It,DJ Snake & AlunaGeorge,37,4,2,4
2015/9/12,How Deep Is Your Love,Calvin Harris & Disciples,6,5,5,5
2015/9/12,Beautiful Now,Zedd Featuring Jon Bellion,16,6,5,6
2015/9/12,Omen,Disclosure Featuring Sam Smith,5,7,5,7
2015/9/12,SummerThing!,Afrojack Featuring Mike Taylor,10,8,8,8
2015/9/12,Hold My Hand,Jess Glynne,22,9,9,9
2015/9/12,Ain't Nobody (Loves Me Better),Felix Jaehn Featuring Jasmine Thompson,16,10,10,11
2015/9/12,Five More Hours,Deorro & Chris Brown,26,11,6,10
2015/9/12,Waiting For Love,Avicii,15,12,7,15
2015/9/12,Stole The Show,Kygo Featuring Parson James,24,13,11,12
2015/9/12,Roses,The Chainsmokers Featuring Rozes,11,14,14,17
2015/9/12,Sugar,Robin Schulz Featuring Francesco Yates,5,15,15,16
2015/9/12,Show Me Love,Sam Feldt Featuring Kimberly Anne,13,16,13,14
2015/9/12,Powerful,Major Lazer Featuring Ellie Goulding & Tarrus Riley,13,17,17,20
2015/9/12,B**** I'm Madonna,Madonna Featuring Nicki Minaj,21,18,5,13
2015/9/12,Coming Over,Dillon Francis & Kygo Featuring James Hersey,2,19,19,24
2015/9/12,Sun Is Shining,Axwell & Ingrosso,11,20,19,19
2015/9/12,Something Better,Audien Featuring Lady Antebellum,7,21,19,23
2015/9/12,Peanut Butter Jelly,Galantis,19,22,18,21
2015/9/12,Secrets,Tiesto & KSHMR Featuring Vassy,21,23,15,26
2015/9/12,Don't Look Down,Martin Garrix Featuring Usher,24,24,11,25
2015/9/12,Old Thing Back,Matoma & The Notorious B.I.G. Featuring Ja Rule & Ralph Tresvant,4,25,25,27
2015/9/12,Holding On,Disclosure Featuring Gregory Porter,14,26,18,18
2015/9/12,Headlights,Robin Schulz Featuring Ilsey,20,27,17,28
2015/9/12,Burial,"Yogi, Skrillex, Pusha T, Moody Good & Trollphace",8,28,23,31
2015/9/12,So F**kin' Romantic,Matthew Koma,3,29,29,32
2015/9/12,Sweet Escape,Alesso Featuring Sirena,9,30,30,35
2015/9/12,Dessert,Dawin,13,31,30,30
2015/9/12,Another You,Armin van Buuren Featuring Mr. Probz,18,32,21,37
2015/9/12,Devil,"Cash Cash Featuring Busta Rhymes, B.o.B & Neon Hitch",3,33,29,29
2015/9/12,Be Together,Major Lazer Featuring Wild Belle,13,34,30,36
2015/9/12,Disarm You,Kaskade Featuring Ilsey,5,35,15,41
2015/9/12,What A Day,Fantine Featuring Wyclef Jean & El Cata,3,36,36,42
2015/9/12,Generate,Eric Prydz,7,37,33,33
2015/9/12,Willing & Able,Disclosure Featuring Kwabs,2,38,22,22
2015/9/12,Untouchable,Tritonal & Cash Cash,6,39,27,34
2015/9/12,There Must Be Love,David Morales & Janice Robinson,2,40,40,49
2015/9/12,I Can Be Somebody,Deorro Featuring Erin McCarley,2,41,40,40
2015/9/12,Tonight Belongs To U!,Jeremih Featuring Flo Rida,19,42,14,43
2015/9/12,Ocean Drive,Duke Dumont,3,43,43,48
2015/9/12,1998,Chet Faker Featuring Banks,4,44,31,46
2015/9/12,More Than A Feeling,Breanna Rubio,1,45,45,0
2015/9/12,The Party (This Is How We Do It),Joe Stone Featuring Montell Jordan,1,46,46,0
2015/9/12,Better And Better,Jade Starling Featuring DJ Laszlo,3,47,38,38
2015/9/12,Shots & Squats,Vigiland Featuring Tham Sway,7,48,24,45
2015/9/12,Save Me,Listenbee Featuring Naz Tokio,7,49,36,39
2015/9/12,Never Sleep Alone,Kaskade,17,50,28,0
2015/9/5,Lean On,Major Lazer & DJ Snake Featuring MO,25,1,1,1
2015/9/5,Where Are U Now,Skrillex & Diplo With Justin Bieber,26,2,1,2
2015/9/5,Hey Mama,"David Guetta Featuring Nicki Minaj, Bebe Rexha & Afrojack",39,3,1,3
2015/9/5,You Know You Like It,DJ Snake & AlunaGeorge,36,4,2,4
2015/9/5,How Deep Is Your Love,Calvin Harris & Disciples,5,5,5,5
2015/9/5,Beautiful Now,Zedd Featuring Jon Bellion,15,6,5,6
2015/9/5,Omen,Disclosure Featuring Sam Smith,4,7,5,7
2015/9/5,SummerThing!,Afrojack Featuring Mike Taylor,9,8,8,8
2015/9/5,Hold My Hand,Jess Glynne,21,9,9,9
2015/9/5,Five More Hours,Deorro & Chris Brown,25,10,6,10
2015/9/5,Ain't Nobody (Loves Me Better),Felix Jaehn Featuring Jasmine Thompson,15,11,11,11
2015/9/5,Stole The Show,Kygo Featuring Parson James,23,12,11,13
2015/9/5,B**** I'm Madonna,Madonna Featuring Nicki Minaj,20,13,5,12
2015/9/5,Show Me Love,Sam Feldt Featuring Kimberly Anne,12,14,13,15
2015/9/5,Waiting For Love,Avicii,14,15,7,14
2015/9/5,Sugar,Robin Schulz Featuring Francesco Yates,4,16,16,17
2015/9/5,Roses,The Chainsmokers Featuring Rozes,10,17,17,20
2015/9/5,Holding On,Disclosure Featuring Gregory Porter,13,18,18,21
2015/9/5,Sun Is Shining,Axwell & Ingrosso,10,19,19,19
2015/9/5,Powerful,Major Lazer Featuring Ellie Goulding & Tarrus Riley,12,20,19,23
2015/9/5,Peanut Butter Jelly,Galantis,18,21,18,22
2015/9/5,Willing & Able,Disclosure Featuring Kwabs,1,22,22,0
2015/9/5,Something Better,Audien Featuring Lady Antebellum,6,23,19,25
2015/9/5,Coming Over,Dillon Francis & Kygo Featuring James Hersey,1,24,24,0
2015/9/5,Don't Look Down,Martin Garrix Featuring Usher,23,25,11,24
2015/9/5,Secrets,Tiesto & KSHMR Featuring Vassy,20,26,15,26
2015/9/5,Old Thing Back,Matoma & The Notorious B.I.G. Featuring Ja Rule & Ralph Tresvant,3,27,26,28
2015/9/5,Headlights,Robin Schulz Featuring Ilsey,19,28,17,29
2015/9/5,Devil,"Cash Cash Featuring Busta Rhymes, B.o.B & Neon Hitch",2,29,29,31
2015/9/5,Dessert,Dawin,12,30,30,36
2015/9/5,Burial,"Yogi, Skrillex, Pusha T, Moody Good & Trollphace",7,31,23,32
2015/9/5,So F**kin' Romantic,Matthew Koma,2,32,32,34
2015/9/5,Generate,Eric Prydz,6,33,33,35
2015/9/5,Untouchable,Tritonal & Cash Cash,5,34,27,27
2015/9/5,Sweet Escape,Alesso Featuring Sirena,8,35,35,38
2015/9/5,Be Together,Major Lazer Featuring Wild Belle,12,36,30,33
2015/9/5,Another You,Armin van Buuren Featuring Mr. Probz,17,37,21,37
2015/9/5,Better And Better,Jade Starling Featuring DJ Laszlo,2,38,38,43
2015/9/5,Save Me,Listenbee Featuring Naz Tokio,6,39,36,40
2015/9/5,I Can Be Somebody,Deorro Featuring Erin McCarley,1,40,40,0
2015/9/5,Disarm You,Kaskade Featuring Ilsey,4,41,15,44
2015/9/5,What A Day,Fantine Featuring Wyclef Jean & El Cata,2,42,42,46
2015/9/5,Tonight Belongs To U!,Jeremih Featuring Flo Rida,18,43,14,42
2015/9/5,Bun Up The Dance,Dillon Francis & Skrillex,2,44,44,0
2015/9/5,Shots & Squats,Vigiland Featuring Tham Sway,6,45,24,41
2015/9/5,1998,Chet Faker Featuring Banks,3,46,31,39
2015/9/5,BlackOut,"The Americanos Featuring Lil Jon, Juicy J & Tyga",1,47,47,0
2015/9/5,Ocean Drive,Duke Dumont,2,48,45,45
2015/9/5,There Must Be Love,David Morales & Janice Robinson,1,49,49,0
2015/9/5,Shine,Years & Years,4,50,45,0
2015/8/29,Lean On,Major Lazer & DJ Snake Featuring MO,24,1,1,1
2015/8/29,Where Are U Now,Skrillex & Diplo With Justin Bieber,25,2,1,2
2015/8/29,Hey Mama,"David Guetta Featuring Nicki Minaj, Bebe Rexha & Afrojack",38,3,1,3
2015/8/29,You Know You Like It,DJ Snake & AlunaGeorge,35,4,2,4
2015/8/29,How Deep Is Your Love,Calvin Harris & Disciples,4,5,5,7
2015/8/29,Beautiful Now,Zedd Featuring Jon Bellion,14,6,5,6
2015/8/29,Omen,Disclosure Featuring Sam Smith,3,7,5,5
2015/8/29,SummerThing!,Afrojack Featuring Mike Taylor,8,8,8,8
2015/8/29,Hold My Hand,Jess Glynne,20,9,9,9
2015/8/29,Five More Hours,Deorro & Chris Brown,24,10,6,11
2015/8/29,Ain't Nobody (Loves Me Better),Felix Jaehn Featuring Jasmine Thompson,14,11,11,16
2015/8/29,B**** I'm Madonna,Madonna Featuring Nicki Minaj,19,12,5,10
2015/8/29,Stole The Show,Kygo Featuring Parson James,22,13,11,12
2015/8/29,Waiting For Love,Avicii,13,14,7,14
2015/8/29,Show Me Love,Sam Feldt Featuring Kimberly Anne,11,15,13,13
2015/8/29,I Want You To Know,Zedd Featuring Selena Gomez,26,16,1,15
2015/8/29,Sugar,Robin Schulz Featuring Francesco Yates,3,17,17,24
2015/8/29,King,Years & Years,26,18,14,17
2015/8/29,Sun Is Shining,Axwell & Ingrosso,9,19,19,20
2015/8/29,Roses,The Chainsmokers Featuring Rozes,9,20,20,27
2015/8/29,Holding On,Disclosure Featuring Gregory Porter,12,21,21,22
2015/8/29,Peanut Butter Jelly,Galantis,17,22,18,23
2015/8/29,Powerful,Major Lazer Featuring Ellie Goulding & Tarrus Riley,11,23,19,19
2015/8/29,Don't Look Down,Martin Garrix Featuring Usher,22,24,11,18
2015/8/29,Something Better,Audien Featuring Lady Antebellum,5,25,19,21
2015/8/29,Secrets,Tiesto & KSHMR Featuring Vassy,19,26,15,25
2015/8/29,Untouchable,Tritonal & Cash Cash,4,27,27,28
2015/8/29,Old Thing Back,Matoma & The Notorious B.I.G. Featuring Ja Rule & Ralph Tresvant,2,28,26,26
2015/8/29,Headlights,Robin Schulz Featuring Ilsey,18,29,17,29
2015/8/29,I Love It When You Cry (Moxoki),Steve Aoki & Moxie Raia,20,30,22,34
2015/8/29,Devil,"Cash Cash Featuring Busta Rhymes, B.o.B & Neon Hitch",1,31,31,0
2015/8/29,Burial,"Yogi, Skrillex, Pusha T, Moody Good & Trollphace",6,32,23,32
2015/8/29,Be Together,Major Lazer Featuring Wild Belle,11,33,30,33
2015/8/29,So F**kin' Romantic,Matthew Koma,1,34,34,0
2015/8/29,Generate,Eric Prydz,5,35,35,41
2015/8/29,Dessert,Dawin,11,36,33,38
2015/8/29,Another You,Armin van Buuren Featuring Mr. Probz,16,37,21,40
2015/8/29,Sweet Escape,Alesso Featuring Sirena,7,38,38,44
2015/8/29,1998,Chet Faker Featuring Banks,2,39,31,31
2015/8/29,Save Me,Listenbee Featuring Naz Tokio,5,40,36,36
2015/8/29,Shots & Squats,Vigiland Featuring Tham Sway,5,41,24,30
2015/8/29,Tonight Belongs To U!,Jeremih Featuring Flo Rida,17,42,14,35
2015/8/29,Better And Better,Jade Starling Featuring DJ Laszlo,1,43,43,0
2015/8/29,Disarm You,Kaskade Featuring Ilsey,3,44,15,45
2015/8/29,Ocean Drive,Duke Dumont,1,45,45,0
2015/8/29,What A Day,Fantine Featuring Wyclef Jean & El Cata,1,46,46,0
2015/8/29,Cali,Ralphi Rosario Vs. Ashley J.,1,47,47,0
2015/8/29,Indian Summer,Jai Wolf,2,48,43,43
2015/8/29,Never Sleep Alone,Kaskade,16,49,28,0
2015/8/29,Go,The Chemical Brothers,3,50,40,0
2015/8/22,Lean On,Major Lazer & DJ Snake Featuring MO,23,1,1,1
2015/8/22,Where Are U Now,Skrillex & Diplo With Justin Bieber,24,2,1,2
2015/8/22,Hey Mama,"David Guetta Featuring Nicki Minaj, Bebe Rexha & Afrojack",37,3,1,3
2015/8/22,You Know You Like It,DJ Snake & AlunaGeorge,34,4,2,4
2015/8/22,Omen,Disclosure Featuring Sam Smith,2,5,5,7
2015/8/22,Beautiful Now,Zedd Featuring Jon Bellion,13,6,5,5
2015/8/22,How Deep Is Your Love,Calvin Harris & Disciples,3,7,5,6
2015/8/22,SummerThing!,Afrojack Featuring Mike Taylor,7,8,8,11
2015/8/22,Hold My Hand,Jess Glynne,19,9,9,9
2015/8/22,B**** I'm Madonna,Madonna Featuring Nicki Minaj,18,10,5,8
2015/8/22,Five More Hours,Deorro & Chris Brown,23,11,6,10
2015/8/22,Stole The Show,Kygo Featuring Parson James,21,12,11,12
2015/8/22,Show Me Love,Sam Feldt Featuring Kimberly Anne,10,13,13,17
2015/8/22,Waiting For Love,Avicii,12,14,7,13
2015/8/22,I Want You To Know,Zedd Featuring Selena Gomez,25,15,1,14
2015/8/22,Ain't Nobody (Loves Me Better),Felix Jaehn Featuring Jasmine Thompson,13,16,16,16
2015/8/22,King,Years & Years,25,17,14,18
2015/8/22,Don't Look Down,Martin Garrix Featuring Usher,21,18,11,19
2015/8/22,Powerful,Major Lazer Featuring Ellie Goulding & Tarrus Riley,10,19,19,27
2015/8/22,Sun Is Shining,Axwell & Ingrosso,8,20,19,21
2015/8/22,Something Better,Audien Featuring Lady Antebellum,4,21,19,20
2015/8/22,Holding On,Disclosure Featuring Gregory Porter,11,22,22,23
2015/8/22,Peanut Butter Jelly,Galantis,16,23,18,26
2015/8/22,Sugar,Robin Schulz Featuring Francesco Yates,2,24,22,22
2015/8/22,Secrets,Tiesto & KSHMR Featuring Vassy,18,25,15,24
2015/8/22,Old Thing Back,Matoma & The Notorious B.I.G. Featuring Ja Rule & Ralph Tresvant,1,26,26,0
2015/8/22,Roses,The Chainsmokers Featuring Rozes,8,27,20,28
2015/8/22,Untouchable,Tritonal & Cash Cash,3,28,28,30
2015/8/22,Headlights,Robin Schulz Featuring Ilsey,17,29,17,25
2015/8/22,Shots & Squats,Vigiland Featuring Tham Sway,4,30,24,29
2015/8/22,1998,Chet Faker Featuring Banks,1,31,31,0
2015/8/22,Burial,"Yogi, Skrillex, Pusha T, Moody Good & Trollphace",5,32,23,31
2015/8/22,Be Together,Major Lazer Featuring Wild Belle,10,33,30,34
2015/8/22,I Love It When You Cry (Moxoki),Steve Aoki & Moxie Raia,19,34,22,37
2015/8/22,Tonight Belongs To U!,Jeremih Featuring Flo Rida,16,35,14,32
2015/8/22,Save Me,Listenbee Featuring Naz Tokio,4,36,36,36
2015/8/22,Let You Go,The Chainsmokers Featuring Great Good Fine OK,20,37,27,35
2015/8/22,Dessert,Dawin,10,38,33,33
2015/8/22,Warm,SG Lewis,1,39,39,0
2015/8/22,Another You,Armin van Buuren Featuring Mr. Probz,15,40,21,38
2015/8/22,Generate,Eric Prydz,4,41,41,41
2015/8/22,It's Me,TryHardNinja,20,42,31,40
2015/8/22,Indian Summer,Jai Wolf,1,43,43,0
2015/8/22,Sweet Escape,Alesso Featuring Sirena,6,44,43,43
2015/8/22,Disarm You,Kaskade Featuring Ilsey,2,45,15,15
2015/8/22,All My Love,Major Lazer Featuring Ariana Grande & Michel Montano,20,46,15,39
2015/8/22,Together,Cazzette Featuring Netwimers,10,47,23,46
2015/8/22,Rivers,Thomas Jack,2,48,44,44
2015/8/22,Deja Vu,Giorgio Moroder Featuring Sia,12,49,25,42
2015/8/22,Bun Up The Dance,Dillon Francis & Skrillex,1,50,50,0
2015/8/15,Lean On,Major Lazer & DJ Snake Featuring MO,22,1,1,1
2015/8/15,Where Are U Now,Skrillex & Diplo With Justin Bieber,23,2,1,2
2015/8/15,Hey Mama,"David Guetta Featuring Nicki Minaj, Bebe Rexha & Afrojack",36,3,1,3
2015/8/15,You Know You Like It,DJ Snake & AlunaGeorge,33,4,2,4
2015/8/15,Beautiful Now,Zedd Featuring Jon Bellion,12,5,5,6
2015/8/15,How Deep Is Your Love,Calvin Harris & Disciples,2,6,5,5
2015/8/15,Omen,Disclosure Featuring Sam Smith,1,7,7,0
2015/8/15,B**** I'm Madonna,Madonna Featuring Nicki Minaj,17,8,5,7
2015/8/15,Hold My Hand,Jess Glynne,18,9,9,10
2015/8/15,Five More Hours,Deorro & Chris Brown,22,10,6,8
2015/8/15,SummerThing!,Afrojack Featuring Mike Taylor,6,11,11,13
2015/8/15,Stole The Show,Kygo Featuring Parson James,20,12,11,11
2015/8/15,Waiting For Love,Avicii,11,13,7,12
2015/8/15,I Want You To Know,Zedd Featuring Selena Gomez,24,14,1,14
2015/8/15,Disarm You,Kaskade Featuring Ilsey,1,15,15,0
2015/8/15,Ain't Nobody (Loves Me Better),Felix Jaehn Featuring Jasmine Thompson,12,16,16,18
2015/8/15,Show Me Love,Sam Feldt Featuring Kimberly Anne,9,17,17,31
2015/8/15,King,Years & Years,24,18,14,15
2015/8/15,Don't Look Down,Martin Garrix Featuring Usher,20,19,11,16
2015/8/15,Something Better,Audien Featuring Lady Antebellum,3,20,19,19
2015/8/15,Sun Is Shining,Axwell & Ingrosso,7,21,19,23
2015/8/15,Sugar,Robin Schulz Featuring Francesco Yates,1,22,22,0
2015/8/15,Holding On,Disclosure Featuring Gregory Porter,10,23,23,28
2015/8/15,Secrets,Tiesto & KSHMR Featuring Vassy,17,24,15,21
2015/8/15,Headlights,Robin Schulz Featuring Ilsey,16,25,17,17
2015/8/15,Peanut Butter Jelly,Galantis,15,26,18,26
2015/8/15,Powerful,Major Lazer Featuring Ellie Goulding & Tarrus Riley,9,27,21,36
2015/8/15,Roses,The Chainsmokers Featuring Rozes,7,28,20,22
2015/8/15,Shots & Squats,Vigiland Featuring Tham Sway,3,29,24,24
2015/8/15,Untouchable,Tritonal & Cash Cash,2,30,30,35
2015/8/15,Burial,"Yogi, Skrillex, Pusha T, Moody Good & Trollphace",4,31,23,42
2015/8/15,Tonight Belongs To U!,Jeremih Featuring Flo Rida,15,32,14,25
2015/8/15,Dessert,Dawin,9,33,33,33
2015/8/15,Be Together,Major Lazer Featuring Wild Belle,9,34,30,30
2015/8/15,Let You Go,The Chainsmokers Featuring Great Good Fine OK,19,35,27,32
2015/8/15,Save Me,Listenbee Featuring Naz Tokio,3,36,36,41
2015/8/15,I Love It When You Cry (Moxoki),Steve Aoki & Moxie Raia,18,37,22,34
2015/8/15,Another You,Armin van Buuren Featuring Mr. Probz,14,38,21,29
2015/8/15,All My Love,Major Lazer Featuring Ariana Grande & Michel Montano,19,39,15,44
2015/8/15,It's Me,TryHardNinja,19,40,31,39
2015/8/15,Generate,Eric Prydz,3,41,41,45
2015/8/15,Deja Vu,Giorgio Moroder Featuring Sia,11,42,25,37
2015/8/15,Sweet Escape,Alesso Featuring Sirena,5,43,43,48
2015/8/15,Rivers,Thomas Jack,1,44,44,0
2015/8/15,Show Some Love,First Ladies Of Disco,3,45,45,47
2015/8/15,Together,Cazzette Featuring Netwimers,9,46,23,46
2015/8/15,Never Sleep Alone,Kaskade,15,47,28,0
2015/8/15,Set Me Free,Robyn & La Bagatelle Magique,1,48,48,0
2015/8/15,Shine,Years & Years,3,49,45,0
2015/8/15,Go,The Chemical Brothers,2,50,40,40
2015/8/8,Lean On,Major Lazer & DJ Snake Featuring MO,21,1,1,1
2015/8/8,Where Are U Now,Skrillex & Diplo With Justin Bieber,22,2,1,3
2015/8/8,Hey Mama,"David Guetta Featuring Nicki Minaj, Bebe Rexha & Afrojack",35,3,1,2
2015/8/8,You Know You Like It,DJ Snake & AlunaGeorge,32,4,2,4
2015/8/8,How Deep Is Your Love,Calvin Harris & Disciples,1,5,5,0
2015/8/8,Beautiful Now,Zedd Featuring Jon Bellion,11,6,5,5
2015/8/8,B**** I'm Madonna,Madonna Featuring Nicki Minaj,16,7,5,6
2015/8/8,Five More Hours,Deorro & Chris Brown,21,8,6,10
2015/8/8,Outside,Calvin Harris Featuring Ellie Goulding,40,9,2,8
2015/8/8,Hold My Hand,Jess Glynne,17,10,10,11
2015/8/8,Stole The Show,Kygo Featuring Parson James,19,11,11,12
2015/8/8,Waiting For Love,Avicii,10,12,7,7
2015/8/8,SummerThing!,Afrojack Featuring Mike Taylor,5,13,13,16
2015/8/8,I Want You To Know,Zedd Featuring Selena Gomez,23,14,1,13
2015/8/8,King,Years & Years,23,15,14,15
2015/8/8,Don't Look Down,Martin Garrix Featuring Usher,19,16,11,14
2015/8/8,Headlights,Robin Schulz Featuring Ilsey,15,17,17,18
2015/8/8,Ain't Nobody (Loves Me Better),Felix Jaehn Featuring Jasmine Thompson,11,18,18,20
2015/8/8,Something Better,Audien Featuring Lady Antebellum,2,19,19,27
2015/8/8,Are You With Me,Lost Frequencies,26,20,17,17
2015/8/8,Secrets,Tiesto & KSHMR Featuring Vassy,16,21,15,19
2015/8/8,Roses,The Chainsmokers Featuring Rozes,6,22,20,22
2015/8/8,Sun Is Shining,Axwell & Ingrosso,6,23,19,25
2015/8/8,Shots & Squats,Vigiland Featuring Tham Sway,2,24,24,32
2015/8/8,Tonight Belongs To U!,Jeremih Featuring Flo Rida,14,25,14,23
2015/8/8,Peanut Butter Jelly,Galantis,14,26,18,24
2015/8/8,Intoxicated,Martin Solveig & GTA,21,27,27,33
2015/8/8,Holding On,Disclosure Featuring Gregory Porter,9,28,26,28
2015/8/8,Another You,Armin van Buuren Featuring Mr. Probz,13,29,21,29
2015/8/8,Be Together,Major Lazer Featuring Wild Belle,8,30,30,31
2015/8/8,Show Me Love,Sam Feldt Featuring Kimberly Anne,8,31,31,45
2015/8/8,Let You Go,The Chainsmokers Featuring Great Good Fine OK,18,32,27,35
2015/8/8,Dessert,Dawin,8,33,33,39
2015/8/8,I Love It When You Cry (Moxoki),Steve Aoki & Moxie Raia,17,34,22,30
2015/8/8,Untouchable,Tritonal & Cash Cash,1,35,35,0
2015/8/8,Powerful,Major Lazer Featuring Ellie Goulding & Tarrus Riley,8,36,21,36
2015/8/8,Deja Vu,Giorgio Moroder Featuring Sia,10,37,25,26
2015/8/8,Cream On Chrome,Ratatat,1,38,38,0
2015/8/8,It's Me,TryHardNinja,18,39,31,37
2015/8/8,Go,The Chemical Brothers,1,40,40,0
2015/8/8,Save Me,Listenbee Featuring Naz Tokio,2,41,41,43
2015/8/8,Burial,"Yogi, Skrillex, Pusha T, Moody Good & Trollphace",3,42,23,34
2015/8/8,All We Need,ODESZA Featuring Shy Girls,20,43,29,40
2015/8/8,All My Love,Major Lazer Featuring Ariana Grande & Michel Montano,18,44,15,42
2015/8/8,Generate,Eric Prydz,2,45,45,0
2015/8/8,Together,Cazzette Featuring Netwimers,8,46,23,41
2015/8/8,Show Some Love,First Ladies Of Disco,2,47,47,49
2015/8/8,Sweet Escape,Alesso Featuring Sirena,4,48,44,44
2015/8/8,Waterbed,The Chainsmokers Featuring Waterbed,1,49,49,0
2015/8/8,Lighthouse,Nicky Romero,1,50,50,0
2015/8/1,Lean On,Major Lazer & DJ Snake Featuring MO,20,1,1,3
2015/8/1,Hey Mama,"David Guetta Featuring Nicki Minaj, Bebe Rexha & Afrojack",34,2,1,2
2015/8/1,Where Are U Now,Skrillex & Diplo With Justin Bieber,21,3,1,1
2015/8/1,You Know You Like It,DJ Snake & AlunaGeorge,31,4,2,4
2015/8/1,Beautiful Now,Zedd Featuring Jon Bellion,10,5,5,5
2015/8/1,B**** I'm Madonna,Madonna Featuring Nicki Minaj,15,6,5,6
2015/8/1,Waiting For Love,Avicii,9,7,7,12
2015/8/1,Outside,Calvin Harris Featuring Ellie Goulding,39,8,2,8
2015/8/1,Runaway (U & I),Galantis,41,9,9,10
2015/8/1,Five More Hours,Deorro & Chris Brown,20,10,6,9
2015/8/1,Hold My Hand,Jess Glynne,16,11,11,14
2015/8/1,Stole The Show,Kygo Featuring Parson James,18,12,11,13
2015/8/1,I Want You To Know,Zedd Featuring Selena Gomez,22,13,1,11
2015/8/1,Don't Look Down,Martin Garrix Featuring Usher,18,14,11,15
2015/8/1,King,Years & Years,22,15,14,16
2015/8/1,SummerThing!,Afrojack Featuring Mike Taylor,4,16,16,17
2015/8/1,Are You With Me,Lost Frequencies,25,17,17,19
2015/8/1,Headlights,Robin Schulz Featuring Ilsey,14,18,18,18
2015/8/1,Secrets,Tiesto & KSHMR Featuring Vassy,15,19,15,21
2015/8/1,Ain't Nobody (Loves Me Better),Felix Jaehn Featuring Jasmine Thompson,10,20,20,26
2015/8/1,Too Original,Major Lazer Featuring Elliphant & Jovi Rockwell,2,21,21,0
2015/8/1,Roses,The Chainsmokers Featuring Rozes,5,22,20,20
2015/8/1,Tonight Belongs To U!,Jeremih Featuring Flo Rida,13,23,14,22
2015/8/1,Peanut Butter Jelly,Galantis,13,24,18,27
2015/8/1,Sun Is Shining,Axwell & Ingrosso,5,25,19,25
2015/8/1,Deja Vu,Giorgio Moroder Featuring Sia,9,26,25,31
2015/8/1,Something Better,Audien Featuring Lady Antebellum,1,27,27,0
2015/8/1,Holding On,Disclosure Featuring Gregory Porter,8,28,26,30
2015/8/1,Another You,Armin van Buuren Featuring Mr. Probz,12,29,21,28
2015/8/1,I Love It When You Cry (Moxoki),Steve Aoki & Moxie Raia,16,30,22,24
