date,title,artist,weeks,current,peak,previous
2019/7/20,No One,Lee Hi Featuring B.I,7,29,4,31
2019/7/20,Kill This Love,BLACKPINK,15,30,2,35
2019/7/20,Beautiful Goodbye,CHEN,15,31,2,38
2019/7/20,Uh-Oh,(G)I-DLE,4,32,23,27
2019/7/20,Dalla Dalla,iTZY,22,33,2,43
2019/7/20,Time Of Our Life,DAY6,1,34,0,0
2019/7/20,Another Day,"Monday Kiz, Punch",1,35,0,0
2019/7/20,Gotta Go,Chung Ha,28,36,1,39
2019/7/20,Me After You,Me After You,37,37,4,33
2019/7/20,Birthday,Somi,6,38,18,32
2019/7/20,Bom,BOL4,15,39,4,41
2019/7/20,Rooftop,N.Flying,21,40,1,37
2019/7/20,One Day Only,M.C. The Max,28,41,19,44
2019/7/20,Band,"CHANGMO, Hash Swan, ASH ISLAND, Kim Hyo Eun",5,42,42,51
2019/7/20,U Got It,GOT U,3,43,40,40
2019/7/20,I'm Sick,"Giriboy (Feat. Kid Milli, Lil tachi, Kim Seungmin, NO:EL, C JAMM)",6,44,31,47
2019/7/20,Natural,Woody,7,45,17,46
2019/7/20,After You've Gone,M.C. The Max,28,46,1,48
2019/7/20,Way Back Home,SHAUN,53,47,1,50
2019/7/20,Stars Over Me,BOL4,15,48,10,55
2019/7/20,Love Tonight,Hong Jin Young,15,49,35,45
2019/7/20,Ah Yeah,WINNER,9,50,5,49
2019/7/20,Love Shot,EXO,31,51,1,60
2019/7/20,Every Moment With You,Jang Beom June,17,52,2,53
2019/7/20,180 Degree,Ben,32,53,1,57
2019/7/20,Rain,Paul Kim,70,54,30,63
2019/7/20,Rainy Day,HAEUN,1,55,0,0
2019/7/20,Spring Day,BTS,83,56,28,58
2019/7/20,Pretty girl,Crayon Pastel,2,57,52,52
2019/7/20,Move,SIXC (6 crazy) (Prod. by ZICO),2,58,54,54
2019/7/20,Fire Up,Woody,25,59,1,64
2019/7/20,Beer,"CHANGMO, Hash Swan, ASH ISLAND, Kim Hyo Eun, Leellamarz & The Quiett (Prod. Way Ched)",3,60,40,56
2019/7/20,Mikrokosmos,BTS,14,61,2,59
2019/7/20,True Song,Kassy,16,62,17,65
2019/7/20,IDOL,BTS,47,63,1,67
2019/7/20,The Way To Say Goodbye,Onestar,43,64,24,70
2019/7/20,Shin Yong Jae,HAEUN,35,65,4,68
2019/7/20,Dance The Night Away,TWICE,53,66,1,71
2019/7/20,Don't Call Me,Yumdda (Prod. BRLLNT),8,67,41,69
2019/7/20,Twit,Hwa Sa,22,68,1,66
2019/7/20,The Lonely Bloom Stands Alone,HYNN,2,69,69,85
2019/7/20,Traffic Light,Paul Kim,26,70,6,74
2019/7/20,Traffic Control,Giriboy (Feat. Heize),8,71,17,73
2019/7/20,Violeta,IZ*ONE,15,72,5,76
2019/7/20,Beautiful Moment,K.Will,38,73,10,77
2019/7/20,Yes or Yes,TWICE,36,74,2,62
2019/7/20,Maybe It's Not Our Fault,Yerin Baek,17,75,3,72
2019/7/20,Pass By,Nilo,65,76,2,75
2019/7/20,Make It Right,BTS Featuring Lauv,14,77,3,78
2019/7/20,My Love,Yang Da Il,2,78,78,79
2019/7/20,Through The Night,IU,83,79,21,87
2019/7/20,Dionysus,BTS,14,80,6,84
2019/7/20,Begin Again,KIM JAE HWAN,8,81,13,89
2019/7/20,Travel,BOL4,60,82,1,81
2019/7/20,I Get A Little Bit Lonely,Kim Na Young,1,83,0,0
2019/7/20,Rain Drop,"SOYOU, OVAN",9,84,25,82
2019/7/20,Sorry,Yang Da Il,39,85,2,90
2019/7/20,Half,Zia,2,86,80,80
2019/7/20,"Love, ing",Ben,61,87,7,93
2019/7/20,Song Request,Lee Sora Featuring SUGA,25,88,3,86
2019/7/20,Bbibbi,IU,40,89,1,95
2019/7/20,Summer,JANNABI,16,90,16,88
2019/7/20,My Regards,LEEWOO,1,91,0,0
2019/7/20,Tempo,EXO,35,92,1,0
2019/7/20,How Are You,Noel,36,93,34,91
2019/7/20,SSFWL,OH MY GIRL,10,94,15,83
2019/7/20,Lovedrunk,Epik High Feat. CRUSH,18,95,1,94
2019/7/20,Did You Ever Love Me,JANNABI,12,96,19,92
2019/7/20,Gogobebe,MAMAMOO,18,97,2,98
2019/7/20,Snow,"Lil tachi, HOTCHKISS (Prod. GIRIBOY)",17,98,34,97
2019/7/20,Solo,JENNIE,34,99,1,0
2019/7/20,Just Let Me Go,Yoon Gun,29,100,7,0
2019/7/13,UN Village,BAEKHYUN,1,1,0,0
2019/7/13,Stay Up,BAEKHYUN (Feat. Beenzino),1,2,0,0
2019/7/13,Betcha,BAEKHYUN,1,3,0,0
2019/7/13,Ice Queen,BAEKHYUN,1,4,0,0
2019/7/13,Thank You For Goodbye,Ben,2,5,5,8
2019/7/13,Drunk On Love,"Jang Hye Jin, Yun Min Soo (VIBE)",4,6,1,1
2019/7/13,Snapping,Chung Ha,3,7,3,3
2019/7/13,We Don't Talk Together,HEIZE Featuring Giriboy,1,8,0,0
2019/7/13,Your Regards,Ha Yea Song,8,9,5,5
2019/7/13,If There Was Practice In Love (Prod. 2soo),Lim Jae Hyun (prod. 2soo),15,10,1,6
2019/7/13,To Be Honest,Kim Na Young,5,11,1,4
2019/7/13,You & I,Melomance,1,12,0,0
2019/7/13,Unspoken Words,Davichi,8,13,2,7
2019/7/13,Fever,GFriend,2,14,13,13
2019/7/13,Phocha,Inwook Hwang,3,15,15,15
2019/7/13,Boy With Luv,BTS Featuring Halsey,13,16,1,11
2019/7/13,Blue,Ha Sungwoon,1,17,0,0
2019/7/13,On A Rainy Day,Youn ha,2,18,18,29
2019/7/13,Zimzalabim,Red Velvet,4,19,4,10
2019/7/13,Fancy,TWICE,11,20,3,14
2019/7/13,That's Okay,D.O.,2,21,19,19
2019/7/13,Seoul Night,Urban Zakapa (Feat. Beenzino),5,22,6,12
2019/7/13,To You My Light,Maktub,5,23,23,24
2019/7/13,My Love Has Faded Away,Monday Kiz,6,24,15,18
2019/7/13,Four Seasons,TAEYEON,15,25,1,20
2019/7/13,For Lovers Who Hesitate,JANNABI,17,26,2,17
2019/7/13,Uh-Oh,(G)I-DLE,3,27,23,23
2019/7/13,I`m On Fire,EUN JIWON (Feat. Blue.D),3,28,9,9
2019/7/13,Goodbye,Park Hyo Shin,9,29,3,22
2019/7/13,Karaoke,Jang Beom June,16,30,6,21
2019/7/13,No One,Lee Hi Featuring B.I,6,31,4,16
2019/7/13,Birthday,Somi,5,32,18,26
2019/7/13,Me After You,Me After You,36,33,4,25
2019/7/13,"Every Day, Every Moment",Paul Kim,67,34,6,31
2019/7/13,Kill This Love,BLACKPINK,14,35,2,30
2019/7/13,The Day Was Beautiful,Kassy,25,36,4,27
2019/7/13,Rooftop,N.Flying,20,37,1,36
2019/7/13,Beautiful Goodbye,CHEN,14,38,2,35
2019/7/13,Gotta Go,Chung Ha,27,39,1,33
2019/7/13,U Got It,GOT U,2,40,40,99
2019/7/13,Bom,BOL4,14,41,4,28
2019/7/13,Try,Paul Kim,1,42,0,0
2019/7/13,Dalla Dalla,iTZY,21,43,2,32
2019/7/13,One Day Only,M.C. The Max,27,44,19,37
2019/7/13,Love Tonight,Hong Jin Young,14,45,35,41
2019/7/13,Natural,Woody,6,46,17,34
2019/7/13,I'm Sick,"Giriboy (Feat. Kid Milli, Lil tachi, Kim Seungmin, NO:EL, C JAMM)",5,47,31,39
2019/7/13,After You've Gone,M.C. The Max,27,48,1,42
2019/7/13,Ah Yeah,WINNER,8,49,5,38
2019/7/13,Way Back Home,SHAUN,52,50,1,45
2019/7/13,Band,"CHANGMO, Hash Swan, ASH ISLAND, Kim Hyo Eun",4,51,46,46
2019/7/13,Pretty girl,Crayon Pastel,1,52,0,0
2019/7/13,Every Moment With You,Jang Beom June,16,53,2,47
2019/7/13,Move,SIXC (6 crazy) (Prod. by ZICO),1,54,0,0
2019/7/13,Stars Over Me,BOL4,14,55,10,44
2019/7/13,Beer,"CHANGMO, Hash Swan, ASH ISLAND, Kim Hyo Eun, Leellamarz & The Quiett (Prod. Way Ched)",2,56,40,40
2019/7/13,180 Degree,Ben,31,57,1,50
2019/7/13,Spring Day,BTS,82,58,28,48
2019/7/13,Mikrokosmos,BTS,13,59,2,43
2019/7/13,Love Shot,EXO,30,60,1,67
2019/7/13,Room Shaker,Ailee,2,61,49,49
2019/7/13,Yes or Yes,TWICE,35,62,2,56
2019/7/13,Rain,Paul Kim,69,63,30,64
2019/7/13,Fire Up,Woody,24,64,1,52
2019/7/13,True Song,Kassy,15,65,17,54
2019/7/13,Twit,Hwa Sa,21,66,1,65
2019/7/13,IDOL,BTS,46,67,1,63
2019/7/13,Shin Yong Jae,HAEUN,34,68,4,59
2019/7/13,Don't Call Me,Yumdda (Prod. BRLLNT),7,69,41,51
2019/7/13,The Way To Say Goodbye,Onestar,42,70,24,60
2019/7/13,Dance The Night Away,TWICE,52,71,1,61
2019/7/13,Maybe It's Not Our Fault,Yerin Baek,16,72,3,57
2019/7/13,Traffic Control,Giriboy (Feat. Heize),7,73,17,58
2019/7/13,Traffic Light,Paul Kim,25,74,6,66
2019/7/13,Pass By,Nilo,64,75,2,70
2019/7/13,Violeta,IZ*ONE,14,76,5,55
2019/7/13,Beautiful Moment,K.Will,37,77,10,72
2019/7/13,Make It Right,BTS Featuring Lauv,13,78,3,73
2019/7/13,My Love,Yang Da Il,1,79,0,0
2019/7/13,Half,Zia,1,80,0,0
2019/7/13,Travel,BOL4,59,81,1,84
2019/7/13,Rain Drop,"SOYOU, OVAN",8,82,25,71
2019/7/13,SSFWL,OH MY GIRL,9,83,15,68
2019/7/13,Dionysus,BTS,13,84,6,82
2019/7/13,The Lonely Bloom Stands Alone,HYNN,1,85,0,0
2019/7/13,Song Request,Lee Sora Featuring SUGA,24,86,3,69
2019/7/13,Through The Night,IU,82,87,21,78
2019/7/13,Summer,JANNABI,15,88,16,74
2019/7/13,Begin Again,KIM JAE HWAN,7,89,13,87
2019/7/13,Sorry,Yang Da Il,38,90,2,77
2019/7/13,How Are You,Noel,35,91,34,79
2019/7/13,Did You Ever Love Me,JANNABI,11,92,19,76
2019/7/13,"Love, ing",Ben,60,93,7,92
2019/7/13,Lovedrunk,Epik High Feat. CRUSH,17,94,1,80
2019/7/13,Bbibbi,IU,39,95,1,86
2019/7/13,Lovers,Park Hyo Shin,2,96,62,62
2019/7/13,Snow,"Lil tachi, HOTCHKISS (Prod. GIRIBOY)",16,97,34,83
2019/7/13,Gogobebe,MAMAMOO,17,98,2,81
2019/7/13,Wow,MAMAMOO,1,99,0,0
2019/7/13,Empty words,Huh Gak,32,100,21,85
2019/7/6,Drunk On Love,"Jang Hye Jin, Yun Min Soo (VIBE)",3,1,1,1
2019/7/6,Heartbeat,BTS,2,2,2,21
2019/7/6,Snapping,Chung Ha,2,3,3,6
2019/7/6,To Be Honest,Kim Na Young,4,4,1,2
2019/7/6,Your Regards,Ha Yea Song,7,5,5,9
2019/7/6,If There Was Practice In Love (Prod. 2soo),Lim Jae Hyun (prod. 2soo),14,6,1,3
2019/7/6,Unspoken Words,Davichi,7,7,2,5
2019/7/6,Thank You For Goodbye,Ben,1,8,0,0
2019/7/6,I`m On Fire,EUN JIWON (Feat. Blue.D),2,9,9,80
2019/7/6,Zimzalabim,Red Velvet,3,10,4,4
2019/7/6,Boy With Luv,BTS Featuring Halsey,12,11,1,8
2019/7/6,Seoul Night,Urban Zakapa (Feat. Beenzino),4,12,6,7
2019/7/6,Fever,GFriend,1,13,0,0
2019/7/6,Fancy,TWICE,10,14,3,10
2019/7/6,Phocha,Inwook Hwang,2,15,15,31
2019/7/6,No One,Lee Hi Featuring B.I,5,16,4,11
2019/7/6,For Lovers Who Hesitate,JANNABI,16,17,2,12
2019/7/6,My Love Has Faded Away,Monday Kiz,5,18,15,15
2019/7/6,That's Okay,D.O.,1,19,0,0
2019/7/6,Four Seasons,TAEYEON,14,20,1,16
2019/7/6,Karaoke,Jang Beom June,15,21,6,14
2019/7/6,Goodbye,Park Hyo Shin,8,22,3,13
2019/7/6,Uh-Oh,(G)I-DLE,2,23,23,60
2019/7/6,To You My Light,Maktub,4,24,24,34
2019/7/6,Me After You,Me After You,35,25,4,19
2019/7/6,Birthday,Somi,4,26,18,18
2019/7/6,The Day Was Beautiful,Kassy,24,27,4,17
2019/7/6,Bom,BOL4,13,28,4,20
2019/7/6,On A Rainy Day,Youn ha,1,29,0,0
2019/7/6,Kill This Love,BLACKPINK,13,30,2,22
2019/7/6,"Every Day, Every Moment",Paul Kim,66,31,6,26
2019/7/6,Dalla Dalla,iTZY,20,32,2,27
2019/7/6,Gotta Go,Chung Ha,26,33,1,24
2019/7/6,Natural,Woody,5,34,17,25
2019/7/6,Beautiful Goodbye,CHEN,13,35,2,29
2019/7/6,Rooftop,N.Flying,19,36,1,28
2019/7/6,One Day Only,M.C. The Max,26,37,19,23
2019/7/6,Ah Yeah,WINNER,7,38,5,30
2019/7/6,I'm Sick,"Giriboy (Feat. Kid Milli, Lil tachi, Kim Seungmin, NO:EL, C JAMM)",4,39,31,33
2019/7/6,Beer,"CHANGMO, Hash Swan, ASH ISLAND, Kim Hyo Eun, Leellamarz & The Quiett (Prod. Way Ched)",1,40,0,0
2019/7/6,Love Tonight,Hong Jin Young,13,41,35,35
2019/7/6,After You've Gone,M.C. The Max,26,42,1,36
2019/7/6,Mikrokosmos,BTS,12,43,2,32
2019/7/6,Stars Over Me,BOL4,13,44,10,38
2019/7/6,Way Back Home,SHAUN,51,45,1,39
2019/7/6,Band,"CHANGMO, Hash Swan, ASH ISLAND, Kim Hyo Eun",3,46,46,62
2019/7/6,Every Moment With You,Jang Beom June,15,47,2,37
2019/7/6,Spring Day,BTS,81,48,28,41
2019/7/6,Room Shaker,Ailee,1,49,0,0
2019/7/6,180 Degree,Ben,30,50,1,53
2019/7/6,Don't Call Me,Yumdda (Prod. BRLLNT),6,51,41,43
2019/7/6,Fire Up,Woody,23,52,1,45
2019/7/6,Sunny Summer,GFriend,13,53,10,0
2019/7/6,True Song,Kassy,14,54,17,44
2019/7/6,Violeta,IZ*ONE,13,55,5,47
2019/7/6,Yes or Yes,TWICE,34,56,2,50
2019/7/6,Maybe It's Not Our Fault,Yerin Baek,15,57,3,49
2019/7/6,Traffic Control,Giriboy (Feat. Heize),6,58,17,42
2019/7/6,Shin Yong Jae,HAEUN,33,59,4,54
2019/7/6,The Way To Say Goodbye,Onestar,41,60,24,58
2019/7/6,Dance The Night Away,TWICE,51,61,1,64
2019/7/6,Lovers,Park Hyo Shin,1,62,0,0
2019/7/6,IDOL,BTS,45,63,1,56
2019/7/6,Rain,Paul Kim,68,64,30,52
2019/7/6,Twit,Hwa Sa,20,65,1,48
2019/7/6,Traffic Light,Paul Kim,24,66,6,61
2019/7/6,Love Shot,EXO,29,67,1,67
2019/7/6,SSFWL,OH MY GIRL,8,68,15,51
2019/7/6,Song Request,Lee Sora Featuring SUGA,23,69,3,40
2019/7/6,Pass By,Nilo,63,70,2,66
2019/7/6,Rain Drop,"SOYOU, OVAN",7,71,25,46
2019/7/6,Beautiful Moment,K.Will,36,72,10,65
2019/7/6,Make It Right,BTS Featuring Lauv,12,73,3,57
2019/7/6,Summer,JANNABI,14,74,16,55
2019/7/6,Love Me,Punch,1,75,0,0
2019/7/6,Did You Ever Love Me,JANNABI,10,76,19,59
2019/7/6,Sorry,Yang Da Il,37,77,2,68
2019/7/6,Through The Night,IU,81,78,21,63
2019/7/6,How Are You,Noel,34,79,34,77
2019/7/6,Lovedrunk,Epik High Feat. CRUSH,16,80,1,71
2019/7/6,Gogobebe,MAMAMOO,16,81,2,69
2019/7/6,Dionysus,BTS,12,82,6,74
2019/7/6,Snow,"Lil tachi, HOTCHKISS (Prod. GIRIBOY)",15,83,34,75
2019/7/6,Travel,BOL4,58,84,1,72
2019/7/6,Empty words,Huh Gak,31,85,21,81
2019/7/6,Bbibbi,IU,38,86,1,76
2019/7/6,Begin Again,KIM JAE HWAN,6,87,13,70
2019/7/6,Just Let Me Go,Yoon Gun,28,88,7,79
2019/7/6,Home,BTS,12,89,4,84
2019/7/6,Solo,JENNIE,33,90,1,82
2019/7/6,Dding,"Jvcki Wai, Young B, Osshun Gum, Han Yo Han (Prod. By Giriboy)",24,91,4,83
2019/7/6,"Love, ing",Ben,59,92,7,86
2019/7/6,If There Was Practice In Love,Hickee,4,93,91,91
2019/7/6,Dream Glow,BTS & Charli XCX,4,94,74,90
2019/7/6,Jamais Vu,BTS,12,95,5,87
2019/7/6,May We Bye,Onestar (Feat. CHEN),7,96,68,89
2019/7/6,Tempo,EXO,34,97,1,94
2019/7/6,Spring,Park Bom Featuring Sandara Park,16,98,4,85
2019/7/6,U Got It,GOT U,1,99,0,0
2019/7/6,Fiance,MINO,31,100,1,95
2019/6/29,Drunk On Love,"Jang Hye Jin, Yun Min Soo (VIBE)",2,1,1,4
2019/6/29,To Be Honest,Kim Na Young,3,2,1,1
2019/6/29,If There Was Practice In Love (Prod. 2soo),Lim Jae Hyun (prod. 2soo),13,3,1,2
2019/6/29,Zimzalabim,Red Velvet,2,4,4,8
2019/6/29,Unspoken Words,Davichi,6,5,2,3
2019/6/29,Snapping,Chung Ha,1,6,0,0
2019/6/29,Seoul Night,Urban Zakapa (Feat. Beenzino),3,7,6,6
2019/6/29,Boy With Luv,BTS Featuring Halsey,11,8,1,5
2019/6/29,Your Regards,Ha Yea Song,6,9,9,13
2019/6/29,Fancy,TWICE,9,10,3,9
2019/6/29,No One,Lee Hi Featuring B.I,4,11,4,7
2019/6/29,For Lovers Who Hesitate,JANNABI,15,12,2,10
2019/6/29,Goodbye,Park Hyo Shin,7,13,3,14
2019/6/29,Karaoke,Jang Beom June,14,14,6,12
2019/6/29,My Love Has Faded Away,Monday Kiz,4,15,15,18
2019/6/29,Four Seasons,TAEYEON,13,16,1,11
2019/6/29,The Day Was Beautiful,Kassy,23,17,4,16
2019/6/29,Birthday,Somi,3,18,18,21
2019/6/29,Me After You,Me After You,34,19,4,20
2019/6/29,Bom,BOL4,12,20,4,17
2019/6/29,Heartbeat,BTS,1,21,0,0
2019/6/29,Kill This Love,BLACKPINK,12,22,2,15
2019/6/29,One Day Only,M.C. The Max,25,23,19,28
2019/6/29,Gotta Go,Chung Ha,25,24,1,23
2019/6/29,Natural,Woody,4,25,17,19
2019/6/29,"Every Day, Every Moment",Paul Kim,65,26,6,26
2019/6/29,Dalla Dalla,iTZY,19,27,2,24
2019/6/29,Rooftop,N.Flying,18,28,1,25
2019/6/29,Beautiful Goodbye,CHEN,12,29,2,27
2019/6/29,Ah Yeah,WINNER,6,30,5,22
2019/6/29,Phocha,Inwook Hwang,1,31,0,0
2019/6/29,Mikrokosmos,BTS,11,32,2,29
2019/6/29,I'm Sick,"Giriboy (Feat. Kid Milli, Lil tachi, Kim Seungmin, NO:EL, C JAMM)",3,33,31,31
2019/6/29,To You My Light,Maktub,3,34,34,42
2019/6/29,Love Tonight,Hong Jin Young,12,35,35,38
2019/6/29,After You've Gone,M.C. The Max,25,36,1,34
2019/6/29,Every Moment With You,Jang Beom June,14,37,2,35
2019/6/29,Stars Over Me,BOL4,12,38,10,30
2019/6/29,Way Back Home,SHAUN,50,39,1,36
2019/6/29,Song Request,Lee Sora Featuring SUGA,22,40,3,40
2019/6/29,Spring Day,BTS,80,41,28,41
2019/6/29,Traffic Control,Giriboy (Feat. Heize),5,42,17,37
2019/6/29,Don't Call Me,Yumdda (Prod. BRLLNT),5,43,41,49
2019/6/29,True Song,Kassy,13,44,17,46
2019/6/29,Fire Up,Woody,22,45,1,44
2019/6/29,Rain Drop,"SOYOU, OVAN",6,46,25,47
2019/6/29,Violeta,IZ*ONE,12,47,5,50
2019/6/29,Twit,Hwa Sa,19,48,1,45
2019/6/29,Maybe It's Not Our Fault,Yerin Baek,14,49,3,43
2019/6/29,Yes or Yes,TWICE,33,50,2,53
2019/6/29,SSFWL,OH MY GIRL,7,51,15,33
2019/6/29,Rain,Paul Kim,67,52,30,59
2019/6/29,180 Degree,Ben,29,53,1,54
2019/6/29,Shin Yong Jae,HAEUN,32,54,4,55
2019/6/29,Summer,JANNABI,13,55,16,48
2019/6/29,IDOL,BTS,44,56,1,56
2019/6/29,Make It Right,BTS Featuring Lauv,11,57,3,52
2019/6/29,The Way To Say Goodbye,Onestar,40,58,24,60
2019/6/29,Did You Ever Love Me,JANNABI,9,59,19,51
2019/6/29,Uh-Oh,(G)I-DLE,1,60,0,0
2019/6/29,Traffic Light,Paul Kim,23,61,6,57
2019/6/29,Band,"CHANGMO, Hash Swan, ASH ISLAND, Kim Hyo Eun",2,62,62,0
2019/6/29,Through The Night,IU,80,63,21,69
2019/6/29,Dance The Night Away,TWICE,50,64,1,68
2019/6/29,Beautiful Moment,K.Will,35,65,10,64
2019/6/29,Pass By,Nilo,62,66,2,65
2019/6/29,Love Shot,EXO,28,67,1,62
2019/6/29,Sorry,Yang Da Il,36,68,2,67
2019/6/29,Gogobebe,MAMAMOO,15,69,2,63
2019/6/29,Begin Again,KIM JAE HWAN,5,70,13,61
2019/6/29,Lovedrunk,Epik High Feat. CRUSH,15,71,1,66
2019/6/29,Travel,BOL4,57,72,1,71
2019/6/29,Chica,CHUNGA,1,73,0,0
2019/6/29,Dionysus,BTS,11,74,6,70
2019/6/29,Snow,"Lil tachi, HOTCHKISS (Prod. GIRIBOY)",14,75,34,74
2019/6/29,Bbibbi,IU,37,76,1,72
2019/6/29,How Are You,Noel,33,77,34,76
2019/6/29,Breathe,AB6IX,5,78,26,39
2019/6/29,Just Let Me Go,Yoon Gun,27,79,7,75
2019/6/29,I`m On Fire,EUN JIWON (Feat. Blue.D),1,80,0,0
2019/6/29,Empty words,Huh Gak,30,81,21,80
2019/6/29,Solo,JENNIE,32,82,1,73
2019/6/29,Dding,"Jvcki Wai, Young B, Osshun Gum, Han Yo Han (Prod. By Giriboy)",23,83,4,77
2019/6/29,Home,BTS,11,84,4,79
2019/6/29,Spring,Park Bom Featuring Sandara Park,15,85,4,81
2019/6/29,"Love, ing",Ben,58,86,7,83
2019/6/29,Jamais Vu,BTS,11,87,5,84
2019/6/29,Gloomy Star,"Airman (Feat. 1ho, Chan)",3,88,82,82
2019/6/29,May We Bye,Onestar (Feat. CHEN),6,89,68,86
2019/6/29,Dream Glow,BTS & Charli XCX,3,90,74,87
2019/6/29,If There Was Practice In Love,Hickee,3,91,91,92
2019/6/29,All Night,BTS & Juice WRLD,1,92,0,0
2019/6/29,Tonight,Yang Da Il,8,93,41,85
2019/6/29,Tempo,EXO,33,94,1,0
2019/6/29,Fiance,MINO,30,95,1,89
2019/6/29,Millions,WINNER,27,96,2,88
2019/6/29,There Has Never Been A Day I Haven't Loved You,Im Chang Jung,40,97,1,94
2019/6/29,A Brand New Day,BTS & Zara Larsson,2,98,93,93
2019/6/29,Fall in Fall,VIBE,39,99,4,98
2019/6/29,DDU-DU DDU-DU,BLACKPINK,54,100,1,99
2019/6/22,To Be Honest,Kim Na Young,2,1,1,2
2019/6/22,If There Was Practice In Love (Prod. 2soo),Lim Jae Hyun (prod. 2soo),12,2,1,1
2019/6/22,Unspoken Words,Davichi,5,3,2,3
2019/6/22,Drunk On Love,"Jang Hye Jin, Yun Min Soo (VIBE)",1,4,0,0
2019/6/22,Boy With Luv,BTS Featuring Halsey,10,5,1,5
2019/6/22,Seoul Night,Urban Zakapa (Feat. Beenzino),2,6,6,18
2019/6/22,No One,Lee Hi Featuring B.I,3,7,4,4
2019/6/22,Zimzalabim,Red Velvet,1,8,0,0
2019/6/22,Fancy,TWICE,8,9,3,6
2019/6/22,For Lovers Who Hesitate,JANNABI,14,10,2,7
2019/6/22,Four Seasons,TAEYEON,12,11,1,9
2019/6/22,Karaoke,Jang Beom June,13,12,6,10
2019/6/22,Your Regards,Ha Yea Song,5,13,13,26
2019/6/22,Goodbye,Park Hyo Shin,6,14,3,8
2019/6/22,Kill This Love,BLACKPINK,11,15,2,12
2019/6/22,The Day Was Beautiful,Kassy,22,16,4,14
2019/6/22,Bom,BOL4,11,17,4,13
2019/6/22,My Love Has Faded Away,Monday Kiz,3,18,15,15
2019/6/22,Natural,Woody,3,19,17,17
2019/6/22,Me After You,Me After You,33,20,4,16
2019/6/22,Birthday,Somi,2,21,21,52
2019/6/22,Ah Yeah,WINNER,5,22,5,11
2019/6/22,Gotta Go,Chung Ha,24,23,1,21
2019/6/22,Dalla Dalla,iTZY,18,24,2,19
2019/6/22,Rooftop,N.Flying,17,25,1,20
2019/6/22,"Every Day, Every Moment",Paul Kim,64,26,6,23
2019/6/22,Beautiful Goodbye,CHEN,11,27,2,22
2019/6/22,One Day Only,M.C. The Max,24,28,19,24
2019/6/22,Mikrokosmos,BTS,10,29,2,27
2019/6/22,Stars Over Me,BOL4,11,30,10,28
2019/6/22,I'm Sick,"Giriboy (Feat. Kid Milli, Lil tachi, Kim Seungmin, NO:EL, C JAMM)",2,31,31,31
2019/6/22,Follow,U-KNOW,2,32,25,25
2019/6/22,SSFWL,OH MY GIRL,6,33,15,33
2019/6/22,After You've Gone,M.C. The Max,24,34,1,36
2019/6/22,Every Moment With You,Jang Beom June,13,35,2,30
2019/6/22,Way Back Home,SHAUN,49,36,1,38
2019/6/22,Traffic Control,Giriboy (Feat. Heize),4,37,17,29
2019/6/22,Love Tonight,Hong Jin Young,11,38,37,37
2019/6/22,Breathe,AB6IX,4,39,26,34
2019/6/22,Song Request,Lee Sora Featuring SUGA,21,40,3,55
2019/6/22,Spring Day,BTS,79,41,28,35
2019/6/22,To You My Light,Maktub,2,42,42,81
2019/6/22,Maybe It's Not Our Fault,Yerin Baek,13,43,3,42
2019/6/22,Fire Up,Woody,21,44,1,43
2019/6/22,Twit,Hwa Sa,18,45,1,50
2019/6/22,True Song,Kassy,12,46,17,44
2019/6/22,Rain Drop,"SOYOU, OVAN",5,47,25,32
2019/6/22,Summer,JANNABI,12,48,16,39
2019/6/22,Don't Call Me,Yumdda (Prod. BRLLNT),4,49,41,41
2019/6/22,Violeta,IZ*ONE,11,50,5,47
2019/6/22,Did You Ever Love Me,JANNABI,8,51,19,40
2019/6/22,Make It Right,BTS Featuring Lauv,10,52,3,45
2019/6/22,Yes or Yes,TWICE,32,53,2,48
2019/6/22,180 Degree,Ben,28,54,1,53
2019/6/22,Shin Yong Jae,HAEUN,31,55,4,51
2019/6/22,IDOL,BTS,43,56,1,46
2019/6/22,Traffic Light,Paul Kim,22,57,6,56
2019/6/22,Pink Magic,Yesung,1,58,0,0
2019/6/22,Rain,Paul Kim,66,59,30,58
2019/6/22,The Way To Say Goodbye,Onestar,39,60,24,59
2019/6/22,Begin Again,KIM JAE HWAN,4,61,13,62
2019/6/22,Love Shot,EXO,27,62,1,82
2019/6/22,Gogobebe,MAMAMOO,14,63,2,49
2019/6/22,Beautiful Moment,K.Will,34,64,10,54
2019/6/22,Pass By,Nilo,61,65,2,64
2019/6/22,Lovedrunk,Epik High Feat. CRUSH,14,66,1,57
2019/6/22,Sorry,Yang Da Il,35,67,2,65
2019/6/22,Dance The Night Away,TWICE,49,68,1,75
2019/6/22,Through The Night,IU,79,69,21,66
2019/6/22,Dionysus,BTS,10,70,6,63
2019/6/22,Travel,BOL4,56,71,1,69
2019/6/22,Bbibbi,IU,36,72,1,67
2019/6/22,Solo,JENNIE,31,73,1,61
2019/6/22,Snow,"Lil tachi, HOTCHKISS (Prod. GIRIBOY)",13,74,34,68
2019/6/22,Just Let Me Go,Yoon Gun,26,75,7,72
2019/6/22,How Are You,Noel,32,76,34,77
2019/6/22,Dding,"Jvcki Wai, Young B, Osshun Gum, Han Yo Han (Prod. By Giriboy)",22,77,4,71
2019/6/22,Side Effects,Stray Kids,1,78,0,0
2019/6/22,Home,BTS,10,79,4,78
