date,title,artist,weeks,current,peak,previous
2019/10/5,Only You,Dimash,2,32,32,39
2019/10/5,Shi Jie Mo Ri,LuHan,3,33,12,43
2019/10/5,Cai Hong Yun Duo,Roy Wang,7,34,15,23
2019/10/5,Ye De Jin Tou,LuHan,3,35,35,60
2019/10/5,Won't Cry,Jay Chou,2,36,9,9
2019/10/5,Yi Sui De Wen,Roy Wang,6,37,1,21
2019/10/5,Ren Jian Cheng,Wang Er Lang,4,38,38,61
2019/10/5,Xing,ONER,1,39,0,0
2019/10/5,Happy Birthday To You,Tiger Hu,5,40,40,63
2019/10/5,You Meng De Ren Bie Pa,Louis Lu,9,41,11,68
2019/10/5,Zhe Me Jiu Mei Jian,Joker Xue,8,42,6,13
2019/10/5,A Large Bowlful Of Noodles,Kris Wu,14,43,1,47
2019/10/5,Lan,Chen Li,1,44,0,0
2019/10/5,Adios,EVERGLOW,6,45,13,58
2019/10/5,Xiao Huan Xi,Rachael Liu,5,46,12,45
2019/10/5,Zhao Mo,Elvis Wang,7,47,42,42
2019/10/5,Man Ban Pai,Joker Xue,11,48,1,37
2019/10/5,Bai Yun Wu Jin Shi,Hao Meimei,1,49,0,0
2019/10/5,Pei Wo Mao Xian,Ziyi Wang,4,50,34,50
2019/10/5,Wu Xian,Various,1,51,0,0
2019/10/5,Open To More,Henry Lau/Clean Bandit,7,52,11,65
2019/10/5,Meng,ONER,4,53,34,77
2019/10/5,Dong Wu Huan,Fool and Idiot,3,54,34,34
2019/10/5,Da Po Chen Mo,Andy Yang/Richie Jen/MC Jin,9,55,21,81
2019/10/5,Ni Hao Ma Wo Hen Hao Xie Xie Ni Ne,Chris Lee,4,56,7,59
2019/10/5,Guan Shan Jiu,Deng Shen Me Jun,2,57,57,82
2019/10/5,Pei Ni Zou Guo,Xinyi Li,2,58,58,0
2019/10/5,Couldn't Leave,Dimash,11,59,12,64
2019/10/5,70,Various Artists,4,60,39,62
2019/10/5,Shou Hou,Sandra Ma,10,61,8,86
2019/10/5,Dream With Me,Xinyi Li,6,62,26,97
2019/10/5,Ru Guo Dang Shi,Xia Hu,10,63,15,57
2019/10/5,Mei Yu Ren,Jefferson Qian,5,64,2,33
2019/10/5,Na Xie Dou Bu Shi Wo,Wei Zhang,2,65,65,0
2019/10/5,Little Planet,Estelle Chen,2,66,66,79
2019/10/5,Together,Diamond Zhang,8,67,14,78
2019/10/5,Jian Qiang De Li You,Maiqi Jiao/Eric Cai,7,68,20,71
2019/10/5,Xiang Jiang Bian Shang,HOHO,4,69,40,75
2019/10/5,Rocket,Jefferson Qian,1,70,0,0
2019/10/5,Wo Zhi Zai Hu Ni,Joanna Wang,5,71,31,0
2019/10/5,Kai Xin Zhen Giao,2 Real / Hei Mao Jing Zhang Giao Ge,4,72,21,76
2019/10/5,Poetry About Time,SNH48,2,73,19,19
2019/10/5,Anonymous,Chen Xueran,11,74,15,69
2019/10/5,Somebody Knows,Jason Fu,1,75,0,0
2019/10/5,Nan Li,Junxiong He,2,76,76,99
2019/10/5,Zui Hou Bu Hui You Bei Shang,Peng Yuchang/ Darren Wang / Wei Daxun,3,77,5,0
2019/10/5,A Mei,Rainbow Chamber Singers,4,78,13,44
2019/10/5,Ye Jian You Yong Chi,Roy Wang,6,79,4,52
2019/10/5,Chang Qing Ge,Leo Yu,2,80,80,0
2019/10/5,Tou Ming Zhuang,GAI/DamnShine/Ranzer,8,81,41,92
2019/10/5,Zhe Hua,ROCKET GIRLS - Meiqi Meng,2,82,56,56
2019/10/5,Stubborn,Feng Timo,2,83,80,80
2019/10/5,Shan Yue,Jiao Mai Qi,3,84,61,87
2019/10/5,Luo Po,Bird Zhang,4,85,34,0
2019/10/5,Love Me Love Me,Emma Wu,6,86,13,93
2019/10/5,Yi Sheng Shou Hou,Zhou Xun,2,87,62,0
2019/10/5,Sha Le Ba,Wei Zhang,7,88,27,74
2019/10/5,Yi Xin Yi Ai,Jane Zhang,3,89,51,0
2019/10/5,Bao Jin Wo,Feng Jianyu,2,90,74,0
2019/10/5,Wei Guang,Quintus Shen,1,91,0,0
2019/10/5,Wu Wang,NetEase Games/ Jiro Wang,1,92,0,0
2019/10/5,Nowhere To Put,Jing Pei Yao,2,93,38,38
2019/10/5,Shui,Xue ShiLang,1,94,0,0
2019/10/5,Jie You,Jane Zhang,6,95,72,0
2019/10/5,Shi Tu,Sun Xiao/ Jin Zhiwen,1,96,0,0
2019/10/5,Ge Zi An Hao,Jialang Gao,8,97,24,85
2019/10/5,Xiang Huo Er Xing,Jiang Du,5,98,24,0
2019/10/5,Burning Glow,Deng Chao Yuan,2,99,91,91
2019/10/5,Wu Kui,R1SE,11,100,9,48
2019/9/28,Morbidity,Joker Xue,1,1,0,0
2019/9/28,"Hei, Ni Hai Hao Ma",Wallace Chung,4,2,1,4
2019/9/28,Wo Bu hao,Lay Zhang,2,3,1,1
2019/9/28,Ni Zen Me You Dong Le,Mo Deng Xiong Di,5,4,2,22
2019/9/28,Ru Hong,Sherly Chen/UNINE-Hanyu Xia,3,5,5,15
2019/9/28,Wen Shao Nian,Xiao Zhan,1,6,0,0
2019/9/28,The Right Time,JJ Lin,3,7,7,17
2019/9/28,Jiu Rang Wo Zou,Xinyi Li,5,8,8,9
2019/9/28,Won't Cry,Jay Chou,1,9,0,0
2019/9/28,Tai Kong Ren,Qing Feng Wu,4,10,7,7
2019/9/28,Shi Fen Xi Huan,Mo Deng Xiong Di,7,11,4,24
2019/9/28,Xiao Chang,Joker Xue,4,12,6,6
2019/9/28,Zhe Me Jiu Mei Jian,Joker Xue,7,13,6,16
2019/9/28,Return,Angela,1,14,0,0
2019/9/28,Rou,Roy Wang,5,15,1,21
2019/9/28,Gei Wei Lai,Li Xian,8,16,16,25
2019/9/28,The Story Of Us,JJ Lin,1,17,0,0
2019/9/28,Qian Cheng Si jin,"Leo Chen, Li Xian",2,18,8,8
2019/9/28,Poetry About Time,SNH48,1,19,0,0
2019/9/28,Ru Yue,Mo Deng Xiong Di,9,20,6,27
2019/9/28,Yi Sui De Wen,Roy Wang,5,21,1,20
2019/9/28,Di Yi Ci Gao Bai,TFBOYS,7,22,8,18
2019/9/28,Cai Hong Yun Duo,Roy Wang,6,23,15,41
2019/9/28,Jin Hou Wo Yu Zi Ji Liu Lang,Diamond Zhang,9,24,7,32
2019/9/28,Bu Zai Liu Lang,Charlie Zhou,4,25,10,19
2019/9/28,Not Enough Love,Karen Mok,1,26,0,0
2019/9/28,I Dare You,Han Geng,1,27,0,0
2019/9/28,Sanctuary,Charlie Zhou,2,28,3,3
2019/9/28,The Light of the Universe,Timmy Xu,10,29,3,28
2019/9/28,Bu Wan,Hebe Tian,4,30,3,26
2019/9/28,Tu Ran Xiang Ai Ni,Lun Deng,9,31,3,29
2019/9/28,Zhe Yi Tian,Li Wen Han,1,32,0,0
2019/9/28,Mei Yu Ren,Jefferson Qian,4,33,2,2
2019/9/28,Dong Wu Huan,Fool and Idiot,2,34,34,40
2019/9/28,You Feng De Ye Wan,Andy Yang,3,35,35,35
2019/9/28,Dui Shou,Evan Lin,4,36,2,30
2019/9/28,Man Ban Pai,Joker Xue,10,37,1,23
2019/9/28,Nowhere To Put,Jing Pei Yao,1,38,0,0
2019/9/28,Only You,Dimash,1,39,0,0
2019/9/28,Ai Ni 3000,Will Pan/SeanT/BooM Huang,5,40,14,14
2019/9/28,Mei Yi Ci Hua Kai,Naomi Wang,1,41,0,0
2019/9/28,Zhao Mo,Elvis Wang,6,42,42,43
2019/9/28,Shi Jie Mo Ri,LuHan,2,43,12,12
2019/9/28,A Mei,Rainbow Chamber Singers,3,44,13,13
2019/9/28,Xiao Huan Xi,Rachael Liu,4,45,12,37
2019/9/28,Fu Yun San,Li Yugang,2,46,11,11
2019/9/28,A Large Bowlful Of Noodles,Kris Wu,13,47,1,31
2019/9/28,Wu Kui,R1SE,10,48,9,80
2019/9/28,Qin Ai De Ni Qu Le He Fang,Chen Shuo Zi,1,49,0,0
2019/9/28,Pei Wo Mao Xian,Ziyi Wang,3,50,34,44
2019/9/28,Wo Shuo Le Suan,G.E.M.,1,51,0,0
2019/9/28,Ye Jian You Yong Chi,Roy Wang,5,52,4,36
2019/9/28,Zhe Li,Roy Wang,4,53,42,42
2019/9/28,Zou Guo Shi Jie Mei Yi Ge Jiao Luo,BiBi Zhou,3,54,7,10
2019/9/28,Ne Zha,GAI/Da Yang Yang,10,55,9,60
2019/9/28,Zhe Hua,ROCKET GIRLS - Meiqi Meng,1,56,0,0
2019/9/28,Ru Guo Dang Shi,Xia Hu,9,57,15,55
2019/9/28,Adios,EVERGLOW,5,58,13,56
2019/9/28,Ni Hao Ma Wo Hen Hao Xie Xie Ni Ne,Chris Lee,3,59,7,48
2019/9/28,Ye De Jin Tou,LuHan,2,60,38,38
2019/9/28,Ren Jian Cheng,Wang Er Lang,3,61,58,58
2019/9/28,70,Various Artists,3,62,39,39
2019/9/28,Happy Birthday To You,Tiger Hu,4,63,51,0
2019/9/28,Couldn't Leave,Dimash,10,64,12,51
2019/9/28,Open To More,Henry Lau/Clean Bandit,6,65,11,45
2019/9/28,Ai Wan Bu Wan,Li Chen,4,66,8,47
2019/9/28,Qi Shi Wo Xiang Shuo De Hai You Hen Duo,Qian Nan You,2,67,54,54
2019/9/28,You Meng De Ren Bie Pa,Louis Lu,8,68,11,49
2019/9/28,Anonymous,Chen Xueran,10,69,15,46
2019/9/28,Yi Shuang Chi Bang,KIKU JU,3,70,62,62
2019/9/28,Jian Qiang De Li You,Maiqi Jiao/Eric Cai,6,71,20,0
2019/9/28,Overdrive,Wang Ziyi,8,72,13,63
2019/9/28,Blue,Julius Liu,1,73,0,0
2019/9/28,Sha Le Ba,Wei Zhang,6,74,27,69
2019/9/28,Xiang Jiang Bian Shang,HOHO,3,75,40,59
2019/9/28,Kai Xin Zhen Giao,2 Real / Hei Mao Jing Zhang Giao Ge,3,76,21,52
2019/9/28,Meng,ONER,3,77,34,34
2019/9/28,Together,Diamond Zhang,7,78,14,64
2019/9/28,Little Planet,Estelle Chen,1,79,0,0
2019/9/28,Stubborn,Feng Timo,1,80,0,0
2019/9/28,Da Po Chen Mo,Andy Yang/Richie Jen/MC Jin,8,81,21,50
2019/9/28,Guan Shan Jiu,Deng Shen Me Jun,1,82,0,0
2019/9/28,Mystery,Jefferson,15,83,8,93
2019/9/28,JIu Cha Yi Dian Dian,Li Yitong,1,84,0,0
2019/9/28,Ge Zi An Hao,Jialang Gao,7,85,24,73
2019/9/28,Shou Hou,Sandra Ma,9,86,8,70
2019/9/28,Shan Yue,Jiao Mai Qi,2,87,61,61
2019/9/28,Shui Cong Tian Shang Lai,Diamond Zhang/Zheng Yun Long,10,88,30,71
2019/9/28,Anonymous,Tang Hanxiao,2,89,57,57
2019/9/28,Wu Wang,Wang Yi You Xi/Jiro Wang,1,90,0,0
2019/9/28,Burning Glow,Deng Chao Yuan,1,91,0,0
2019/9/28,Tou Ming Zhuang,GAI/DamnShine/Ranzer,7,92,41,68
2019/9/28,Love Me Love Me,Emma Wu,5,93,13,66
2019/9/28,Ji Ji Xiang Xia,Jingfei Chen,3,94,39,78
2019/9/28,Jiu Yao Zhi Di You Sheng De Zha Lie,R1SE,1,95,0,0
2019/9/28,Wu Xian,Tiger Hu/Dilraba/ROCKET GIRLS - Meiqi Meng/ROCKET GIRLS - Clare...,1,96,0,0
2019/9/28,Dream With Me,Xinyi Li,5,97,26,0
2019/9/28,Yun Ye,Hao Meimei,8,98,12,75
2019/9/28,Nan Li,Junxiong He,1,99,0,0
2019/9/28,Shi Guang Jin Tou,Gulnezer Bextiyar,8,100,21,88
2019/9/21,Wo Bu hao,Lay Zhang,1,1,0,0
2019/9/21,Mei Yu Ren,Jefferson Qian,3,2,2,0
2019/9/21,Sanctuary,Charlie Zhou,1,3,0,0
2019/9/21,"Hei, Ni Hai Hao Ma",Wallace Chung,3,4,1,1
2019/9/21,Zui Hou Bu Hui You Bei Shang,Peng Yuchang/ Darren Wang / Wei Daxun,2,5,5,20
2019/9/21,Xiao Chang,Joker Xue,3,6,6,6
2019/9/21,Tai Kong Ren,Qing Feng Wu,3,7,7,28
2019/9/21,Qian Cheng Si jin,"Leo Chen, Li Xian",1,8,0,0
2019/9/21,Jiu Rang Wo Zou,Xinyi Li,4,9,9,53
2019/9/21,Zou Guo Shi Jie Mei Yi Ge Jiao Luo,BiBi Zhou,2,10,7,7
2019/9/21,Fu Yun San,Li Yugang,1,11,0,0
2019/9/21,Shi Jie Mo Ri,LuHan,1,12,0,0
2019/9/21,A Mei,Rainbow Chamber Singers,2,13,13,34
2019/9/21,Ai Ni 3000,Will Pan/SeanT/BooM Huang,4,14,14,0
2019/9/21,Ru Hong,Sherly Chen/UNINE-Hanyu Xia,2,15,15,0
2019/9/21,Zhe Me Jiu Mei Jian,Joker Xue,6,16,6,17
2019/9/21,The Right Time,JJ Lin,2,17,9,9
2019/9/21,Di Yi Ci Gao Bai,TFBOYS,6,18,8,47
2019/9/21,Bu Zai Liu Lang,Charlie Zhou,3,19,10,25
2019/9/21,Yi Sui De Wen,Roy Wang,4,20,1,0
2019/9/21,Rou,Roy Wang,4,21,1,5
2019/9/21,Ni Zen Me You Dong Le,Mo Deng Xiong Di,4,22,2,0
2019/9/21,Man Ban Pai,Joker Xue,9,23,1,96
2019/9/21,Shi Fen Xi Huan,Mo Deng Xiong Di,6,24,4,0
2019/9/21,Gei Wei Lai,Li Xian,7,25,25,57
2019/9/21,Bu Wan,Hebe Tian,3,26,3,3
2019/9/21,Ru Yue,Mo Deng Xiong Di,8,27,6,94
2019/9/21,The Light of the Universe,Timmy Xu,9,28,3,0
2019/9/21,Tu Ran Xiang Ai Ni,Lun Deng,8,29,3,97
2019/9/21,Dui Shou,Evan Lin,3,30,2,2
2019/9/21,A Large Bowlful Of Noodles,Kris Wu,12,31,1,98
2019/9/21,Jin Hou Wo Yu Zi Ji Liu Lang,Diamond Zhang,8,32,7,16
2019/9/21,My O My,Mo Deng Xiong Di Yuning Liu,3,33,2,0
2019/9/21,Meng,ONER,2,34,34,0
2019/9/21,You Feng De Ye Wan,Andy Yang,2,35,35,0
2019/9/21,Ye Jian You Yong Chi,Roy Wang,4,36,4,87
2019/9/21,Xiao Huan Xi,Rachael Liu,3,37,12,12
2019/9/21,Ye De Jin Tou,LuHan,1,38,0,0
2019/9/21,70,Various Artists,2,39,39,42
2019/9/21,Dong Wu Huan,Fool and Idiot,1,40,0,0
2019/9/21,Cai Hong Yun Duo,Roy Wang,5,41,15,0
2019/9/21,Zhe Li,Roy Wang,3,42,42,0
2019/9/21,Zhao Mo,Elvis Wang,5,43,43,0
2019/9/21,Pei Wo Mao Xian,Ziyi Wang,2,44,34,0
2019/9/21,Open To More,Henry Lau/Clean Bandit,5,45,11,11
2019/9/21,Anonymous,Chen Xueran,9,46,15,15
2019/9/21,Ai Wan Bu Wan,Li Chen,3,47,8,0
2019/9/21,Ni Hao Ma Wo Hen Hao Xie Xie Ni Ne,Chris Lee,2,48,7,0
2019/9/21,You Meng De Ren Bie Pa,Louis Lu,7,49,11,0
2019/9/21,Da Po Chen Mo,Andy Yang/Richie Jen/MC Jin,7,50,21,0
2019/9/21,Couldn't Leave,Dimash,9,51,12,64
2019/9/21,Kai Xin Zhen Giao,2 Real / Hei Mao Jing Zhang Giao Ge,2,52,21,21
2019/9/21,Loneliness and Poetry,KIKU JU,12,53,13,0
2019/9/21,Qi Shi Wo Xiang Shuo De Hai You Hen Duo,Qian Nan You,1,54,0,0
2019/9/21,Ru Guo Dang Shi,Xia Hu,8,55,15,95
2019/9/21,Adios,EVERGLOW,4,56,13,77
2019/9/21,Anonymous,Tang Hanxiao,1,57,0,0
2019/9/21,Ren Jian Cheng,Wang Er Lang,2,58,58,0
2019/9/21,Xiang Jiang Bian Shang,HOHO,2,59,40,40
2019/9/21,Ne Zha,GAI/Da Yang Yang,9,60,9,14
2019/9/21,Shan Yue,Jiao Mai Qi,1,61,0,0
2019/9/21,Yi Shuang Chi Bang,KIKU JU,2,62,62,0
2019/9/21,Overdrive,Wang Ziyi,7,63,13,0
2019/9/21,Together,Diamond Zhang,6,64,14,0
2019/9/21,Na Xie Dou Bu Shi Wo,Wei Zhang,1,65,0,0
2019/9/21,Love Me Love Me,Emma Wu,4,66,13,0
2019/9/21,Luo Po,Bird Zhang,3,67,34,0
2019/9/21,Tou Ming Zhuang,GAI/DamnShine/Ranzer,6,68,41,61
2019/9/21,Sha Le Ba,Wei Zhang,5,69,27,0
2019/9/21,Shou Hou,Sandra Ma,8,70,8,62
2019/9/21,Shui Cong Tian Shang Lai,Diamond Zhang/Zheng Yun Long,9,71,30,37
2019/9/21,Xiao Xiao Niao,ROCKET GIRLS - Xuanyi Wu,5,72,6,89
2019/9/21,Ge Zi An Hao,Jialang Gao,6,73,24,0
2019/9/21,Bao Jin Wo,Feng Jianyu,1,74,0,0
2019/9/21,Yun Ye,Hao Meimei,7,75,12,92
2019/9/21,Wo Zhi Zai Hu Ni,Joanna Wang,4,76,31,48
2019/9/21,Yue Qiu,Rachel Yin,5,77,43,0
2019/9/21,Ji Ji Xiang Xia,Jingfei Chen,2,78,39,0
2019/9/21,Ban Xin,W.BOWEN,1,79,0,0
2019/9/21,Wu Kui,R1SE,9,80,9,68
2019/9/21,Zhao Mu,Alan,2,81,77,0
2019/9/21,Hao Hao Shuo,Sammi Cheng,3,82,45,0
2019/9/21,Dao Ju Ling,Bu Cai / Yunno Qi / Rachel Lin/ Aki Ajie,2,83,83,85
2019/9/21,Yi Qi Zou De Xing Fu,ROCKET GIRLS - Clare,8,84,9,0
2019/9/21,Wa,Chris Lee,10,85,1,0
2019/9/21,Sheng Zhe Jing Shen,Khalil Fong,3,86,55,0
2019/9/21,Sa Xiao Jie,Rocket Girls 101,4,87,18,0
2019/9/21,Shi Guang Jin Tou,Gulnezer Bextiyar,7,88,21,74
2019/9/21,Jie You,Jane Zhang,5,89,72,0
2019/9/21,"Wu Hua ,Bu Shuo",Li Sha Min Zi,3,90,26,0
2019/9/21,Zhong Guo Hua,J.zen,4,91,32,0
2019/9/21,Pick Up The Phone,Justin Huang,2,92,27,0
2019/9/21,Mystery,Jefferson,14,93,8,0
2019/9/21,Chao Xi Huan Ni,Eason Shen,6,94,39,0
2019/9/21,Kan Yun,Hao Mei Mei/Valley Children,4,95,15,86
2019/9/21,Seeking For Love,Charlie Zhou,6,96,32,0
2019/9/21,An Lian Shi Yi Ge Ren De Shi,Su Yu Yang,1,97,0,0
2019/9/21,Returning Home Late,Ayanga/Zheng Yunlong,6,98,29,0
2019/9/21,Chu Tao,Xu Binchao,1,99,0,0
2019/9/21,Xiang Huo Er Xing,Jiang Du,4,100,24,0
2019/9/14,"Hei, Ni Hai Hao Ma",Wallace Chung,2,1,1,1
2019/9/14,Dui Shou,Evan Lin,2,2,2,2
2019/9/14,Bu Wan,Hebe Tian,2,3,3,3
2019/9/14,Mang Zhong,Yin Que Shi Ting,3,4,4,17
2019/9/14,Rou,Roy Wang,3,5,1,4
2019/9/14,Xiao Chang,Joker Xue,2,6,6,11
2019/9/14,Zou Guo Shi Jie Mei Yi Ge Jiao Luo,BiBi Zhou,1,7,0,0
2019/9/14,Yu Qing Wei Liao,Xinyu Wei,3,8,8,0
2019/9/14,The Right Time,JJ Lin,1,9,0,0
2019/9/14,Zai Jian Wu Kong,Shuang Sheng,1,10,0,0
2019/9/14,Open To More,Henry Lau/Clean Bandit,4,11,11,67
2019/9/14,Xiao Huan Xi,Rachael Liu,2,12,12,25
2019/9/14,Ye Kong Cai Hong,Even Wong,2,13,13,13
2019/9/14,Ne Zha,GAI/Da Yang Yang,8,14,9,33
2019/9/14,Anonymous,Chen Xueran,8,15,15,0
2019/9/14,Jin Hou Wo Yu Zi Ji Liu Lang,Diamond Zhang,7,16,7,26
2019/9/14,Zhe Me Jiu Mei Jian,Joker Xue,5,17,6,30
2019/9/14,Guang Han Gong,wan zi you,4,18,18,100
2019/9/14,Feng Zi,Xing Hanming,1,19,0,0
2019/9/14,Zui Hou Bu Hui You Bei Shang,Peng Yuchang/ Darren Wang / Wei Daxun,1,20,0,0
2019/9/14,Kai Xin Zhen Giao,2 Real / Hei Mao Jing Zhang Giao Ge,1,21,0,0
2019/9/14,Shi Jie Mo Ri,Han Lu,5,22,1,12
2019/9/14,My Name,Jiao Mai Qi,14,23,23,0
2019/9/14,Ni De Wei Xiao,Yunlong Zhang,1,24,0,0
2019/9/14,Bu Zai Liu Lang,Charlie Zhou,2,25,10,10
2019/9/14,Ni De Jiu Guan Dui Wo Da Le Yang,Li Fanyi,1,26,0,0
2019/9/14,Ye Lang Disco,Baoshi Gem,1,27,0,0
2019/9/14,Tai Kong Ren,Qing Feng Wu,2,28,19,19
2019/9/14,Change,Hu Xia,6,29,9,0
2019/9/14,Ni Xiao Qi Lai Zhen Hao Kan,Xinrong Li/Tongzhou Fan/Kaichou Li,4,30,30,97
2019/9/14,Cha Bu Duo Gu Niang,G.E.M.,5,31,4,0
2019/9/14,Dian Feng Zhi Shang,Mao Buyi,1,32,0,0
2019/9/14,Ten Miles of Spring Breeze,Mr. Dear,1,33,0,0
2019/9/14,A Mei,Rainbow Chamber Singers,1,34,0,0
2019/9/14,Milk and Bread,Andy Yang,8,35,2,0
2019/9/14,Nian Jiu,A You You,1,36,0,0
2019/9/14,Shui Cong Tian Shang Lai,Diamond Zhang/Zheng Yun Long,8,37,30,88
2019/9/14,Ba Gu Du Dang Wan Can,Xuyang Liu,4,38,38,61
2019/9/14,Xiao Ban,Luo Lei,1,39,0,0
2019/9/14,Xiang Jiang Bian Shang,HOHO,1,40,0,0
2019/9/14,No Fear In My Heart,Shu Pu,2,41,41,0
2019/9/14,70,Various Artists,1,42,0,0
2019/9/14,Mei You Li Xiang De Ren Bu Shang Xin,New Pants,1,43,0,0
2019/9/14,Shi Yuan,Aska Yang,5,44,25,0
2019/9/14,We Are Fine,JJ Lin,4,45,45,0
2019/9/14,Xiao Xiao,Yang Yige,1,46,0,0
2019/9/14,Di Yi Ci Gao Bai,TFBOYS,5,47,8,36
2019/9/14,Wo Zhi Zai Hu Ni,Joanna Wang,3,48,31,0
2019/9/14,Fall,Jackson Yee,5,49,6,6
2019/9/14,Young,KUN Cai,6,50,1,0
2019/9/14,Tai Kong,Qing Feng Wu,5,51,14,18
2019/9/14,Lady White Snake Form  Qingcheng Mountain,KIKU JU,14,52,9,0
2019/9/14,Jiu Rang Wo Zou,Xinyi Li,3,53,27,28
2019/9/14,Brothers don't doubt,Andy Lau/Louis Koo,4,54,54,0
2019/9/14,Shan Zha Shu De Lian,Chen Jiajia,1,55,0,0
2019/9/14,Ye Xu Ming Tian Bu Zai You Chou,Zhang Yuqi,1,56,0,0
2019/9/14,Gei Wei Lai,Li Xian,6,57,39,46
2019/9/14,Go Back To School,Pharaoh,10,58,24,0
2019/9/14,Mei Gui Shao Nian,Mayday,2,59,59,0
2019/9/14,Beyond The Sky,Stringer,6,60,60,0
2019/9/14,Tou Ming Zhuang,GAI/DamnShine/Ranzer,5,61,41,0
2019/9/14,Shou Hou,Sandra Ma,7,62,8,41
2019/9/14,Liu Xing Yu,Hong Yulei,1,63,0,0
2019/9/14,Couldn't Leave,Dimash,8,64,12,83
2019/9/14,Ni Liu Er Shang,Leo Luo,5,65,3,5
2019/9/14,Ru Meng,Bai Lu/Xu Kai,1,66,0,0
2019/9/14,17,Mao Buyi,2,67,67,0
2019/9/14,Wu Kui,R1SE,8,68,9,64
2019/9/14,Yuan,Roy Wang,6,69,1,32
2019/9/14,Yi Xin Yi Ai,Jane Zhang,2,70,51,0
2019/9/14,Jian Qiang De Li You,Maiqi Jiao/Eric Cai,5,71,20,60
2019/9/14,Don't Wait Any More,ROCKET GIRLS - Meiqi Meng/Justin Huang,4,72,39,0
2019/9/14,Qian Zhan,S.I.N.G,3,73,73,0
2019/9/14,Shi Guang Jin Tou,Gulnezer Bextiyar,6,74,21,0
2019/9/14,Wu Wen,Mao Buyi / Feng Xiyao,1,75,0,0
2019/9/14,Xian Luo Mei Hao,Jackson Yee,6,76,6,45
2019/9/14,Adios,EVERGLOW,3,77,13,43
2019/9/14,Sheng Zhang,Karry Wang,6,78,2,0
2019/9/14,Wo Guan Ni,Hua Chenyu/ Zhang Yuqi,1,79,0,0
2019/9/14,I Just Like You,Hu Xia,14,80,11,0
2019/9/14,Return In Songs,Qing Feng Wu,14,81,3,0
2019/9/14,Wei Ni Qi Dao,Xinyu Wei,1,82,0,0
2019/9/14,My Friends,TFBOYS,5,83,2,0
2019/9/14,Bu Ju ! Lang,WXWZ,1,84,0,0
2019/9/14,Dao Ju Ling,Bu Cai / Yunno Qi / Rachel Lin/ Aki Ajie,1,85,0,0
2019/9/14,Kan Yun,Hao Mei Mei/Valley Children,3,86,15,50
2019/9/14,Ye Jian You Yong Chi,Roy Wang,3,87,4,16
2019/9/14,Puppet,Joker Xue,6,88,1,0
2019/9/14,Xiao Xiao Niao,ROCKET GIRLS - Xuanyi Wu,4,89,6,40
2019/9/14,The Burning Adventure,YiBo,14,90,16,0
2019/9/14,Shi Guang Man Lv,Sara Liu,1,91,0,0
2019/9/14,Yun Ye,Hao Meimei,6,92,12,0
2019/9/14,Ying Zai Jiang Hu,Lei Lei De Xiao Mai Ba Men/ Zhang Zhen Xuan,1,93,0,0
2019/9/14,Ru Yue,Mo Deng Xiong Di,7,94,6,63
2019/9/14,Ru Guo Dang Shi,Xia Hu,7,95,15,59
2019/9/14,Man Ban Pai,Joker Xue,8,96,1,47
2019/9/14,Tu Ran Xiang Ai Ni,Lun Deng,7,97,3,22
2019/9/14,A Large Bowlful Of Noodles,Kris Wu,11,98,1,42
2019/9/14,Chi Ling,Zhi Su Xi,2,99,92,0
2019/9/14,Xiao Zhang,en,1,100,0,0
2019/9/7,"Hei, Ni Hai Hao Ma",Wallace Chung,1,1,0,0
2019/9/7,Dui Shou,Evan Lin,1,2,0,0
2019/9/7,Bu Wan,Hebe Tian,1,3,0,0
2019/9/7,Rou,Roy Wang,2,4,1,1
2019/9/7,Ni Liu Er Shang,Leo Luo,4,5,3,3
2019/9/7,Fall,Jackson Yee,4,6,6,6
2019/9/7,Ni Hao Ma Wo Hen Hao Xie Xie Ni Ne,Chris Lee,1,7,0,0
2019/9/7,My O My,Mo Deng Xiong Di Yuning Liu,2,8,2,2
2019/9/7,Dui De Shi Jian Dian,JJ Lin,1,9,0,0
2019/9/7,Bu Zai Liu Lang,Charlie Zhou,1,10,0,0
2019/9/7,Xiao Chang,Joker Xue,1,11,0,0
2019/9/7,Shi Jie Mo Ri,Han Lu,4,12,1,12
2019/9/7,Ye Kong Cai Hong,Even Wong,1,13,0,0
2019/9/7,Ni Zen Me You Dong Le,Mo Deng Xiong Di,3,14,2,9
2019/9/7,Ru Hong,Sherly Chen/UNINE-Hanyu Xia,1,15,0,0
2019/9/7,Ye Jian You Yong Chi,Roy Wang,2,16,4,4
2019/9/7,Mang Zhong,Yin Que Shi Ting,2,17,17,18
2019/9/7,Tai Kong,Qing Feng Wu,4,18,14,29
2019/9/7,Tai Kong Ren,Qing Feng Wu,1,19,0,0
2019/9/7,Sa Xiao Jie,Rocket Girls 101,3,20,18,21
2019/9/7,Yi Sui De Wen,Roy Wang,3,21,1,5
2019/9/7,Tu Ran Xiang Ai Ni,Lun Deng,6,22,3,17
2019/9/7,Da Dan,Jason Fu,4,23,12,19
2019/9/7,Ai Wan Bu Wan,Li Chen,2,24,8,8
2019/9/7,Xiao Huan Xi,Rachael Liu,1,25,0,0
2019/9/7,Jin Hou Wo Yu Zi Ji Liu Lang,Diamond Zhang,6,26,7,25
2019/9/7,Pick Up The Phone,Justin Huang,1,27,0,0
